ticker,date,price,eps,pe_ratio,net_income,total_assets,shareholders_equity,total_debt,roe,roa,debt_to_equity,market_cap,shares_outstanding
BAC,2022-07-29,33.81,0.73,46.31506849315069,6247000000.0,3111606000000.0,269118000000.0,275697000000.0,0.02321286573176079,0.0020076449267677206,1.0244465253160324,289330232876.71234,8557534246.575343
BAC,2022-04-29,35.68,0.81,44.04938271604938,7067000000.0,3238223000000.0,266617000000.0,278710000000.0,0.02650618677728727,0.002182369775027847,1.0453571977780862,311296987654.321,8724691358.02469
BAC,2022-02-22,45.56,3.6,12.655555555555555,31978000000.0,3169495000000.0,270066000000.0,280117000000.0,0.11840809283656588,0.010089304447553947,1.0372168284789645,404699355555.55554,8882777777.777777
BAC,2021-10-29,47.78,0.86,55.55813953488372,7691000000.0,3085446000000.0,272464000000.0,278621000000.0,0.028227582359504375,0.0024926704275492102,1.0225974807681015,427297651162.7907,8943023255.813953
BAC,2021-07-30,38.36,1.04,36.88461538461538,9224000000.0,3029894000000.0,277119000000.0,274604000000.0,0.033285339511184724,0.003044330923788093,0.99092447648844,340223692307.69226,8869230769.230768
BAC,2021-04-29,41.11,0.87,47.252873563218394,8050000000.0,2969992000000.0,274000000000.0,251211000000.0,0.02937956204379562,0.002710445011299694,0.9168284671532847,380385632183.9081,9252873563.218391
BAC,2021-02-24,36.38,1.88,19.351063829787236,17894000000.0,2819627000000.0,272924000000.0,262934000000.0,0.06556403980595331,0.006346229483545164,0.9633964033943515,346267936170.21277,9518085106.382978
BAC,2020-10-30,23.7,0.51,46.470588235294116,4881000000.0,2738452000000.0,268850000000.0,255723000000.0,0.018155105077180583,0.0017823938487875632,0.9511735168309466,226822941176.47055,9570588235.294117
XOM,2025-05-05,103.27,1.76,58.67613636363636,8033000000.0,451908000000.0,262720000000.0,,0.03057627892813642,0.017775741965178754,,471345403409.0908,4564204545.454545
XOM,2025-02-19,110.3,7.84,14.068877551020408,35063000000.0,453475000000.0,263705000000.0,,0.13296296998540036,0.077320690225481,,493297053571.4285,4472321428.571428
XOM,2024-11-04,118.61,1.92,61.77604166666667,8971000000.0,461916000000.0,268592000000.0,,0.03340010126883898,0.019421280059577932,,554192869791.6667,4672395833.333334
XOM,2024-08-05,114.77,2.14,53.63084112149532,9571000000.0,460707000000.0,268405000000.0,,0.03565879920269742,0.02077459209432459,,513300780373.8318,4472429906.542056
XOM,2024-04-29,119.64,2.06,58.07766990291262,8566000000.0,377918000000.0,205250000000.0,,0.04173447015834349,0.02266629268783175,,497493320388.3495,4158252427.184466
XOM,2024-02-28,104.32,8.89,11.73453318335208,37354000000.0,376317000000.0,204802000000.0,,0.1823907969648734,0.09926205831785437,,438331752530.93353,4201799775.028121
XOM,2023-10-31,105.85,2.25,47.044444444444444,9346000000.0,372259000000.0,199703000000.0,,0.04679949725342133,0.02510617607633395,,439677377777.7778,4153777777.7777777
XOM,2023-08-01,106.62,1.94,54.958762886597945,8153000000.0,363248000000.0,199046000000.0,,0.04096038101745325,0.022444720961987404,,448078793814.433,4202577319.587629
XOM,2023-05-02,110.1,2.79,39.46236559139785,11843000000.0,369371000000.0,198685000000.0,,0.059606915469210056,0.03206261455284795,,467352795698.9247,4244802867.3835125
XOM,2023-02-22,109.73,13.26,8.27526395173454,57577000000.0,369067000000.0,195049000000.0,,0.29519249009223325,0.15600690389549865,,476464872549.01965,4342156862.745098
XOM,2022-11-02,109.61,4.68,23.420940170940174,20198000000.0,370152000000.0,186100000000.0,,0.10853304674905964,0.05456677256910675,,473056149572.6496,4315811965.811966
XOM,2022-08-03,91.02,4.21,21.619952494061756,18574000000.0,367774000000.0,177316000000.0,,0.10475084030769925,0.0505038420334227,,401568997624.70306,4411876484.56057
XOM,2022-05-04,91.7,1.28,71.640625,5750000000.0,354771000000.0,169215000000.0,,0.03398043908636941,0.01620763816659197,,411933593750.0,4492187500.0
XOM,2022-02-23,76.77,5.39,14.2430426716141,23598000000.0,338923000000.0,168577000000.0,,0.13998350901961715,0.0696264343228403,,336107320964.7495,4378107606.679035
XOM,2021-11-03,63.93,1.57,40.71974522292994,6942000000.0,336688000000.0,160589000000.0,,0.04322836557921153,0.020618495461673717,,282676471337.5796,4421656050.955414
XOM,2021-08-04,56.84,1.1,51.67272727272727,4781000000.0,337289000000.0,158571000000.0,,0.03015053193837461,0.014174787793257414,,247047309090.9091,4346363636.363636
XOM,2021-05-05,60.97,0.64,95.265625,2796000000.0,333770000000.0,156974000000.0,,0.017811866933377503,0.008377026095814482,,266362687500.0,4368750000.0
XOM,2021-02-24,56.7,-5.25,-10.8,-23251000000.0,332750000000.0,157150000000.0,,-0.14795418390073178,-0.06987528174305034,,251110800000.0,4428761904.761905
XOM,2020-11-04,33.23,-0.15,-221.53333333333333,-709000000.0,358043000000.0,177400000000.0,,-0.0039966178128523116,-0.0019802090810321664,,157067133333.33334,4726666666.666667
CVX,2025-05-08,137.04,2.01,68.17910447761194,3512000000.0,256397000000.0,149244000000.0,,0.023531934282115193,0.013697508161171932,,239445014925.37317,1747263681.59204
CVX,2025-02-21,156.92,9.76,16.077868852459016,17749000000.0,256938000000.0,152318000000.0,,0.11652595228403734,0.06907892176322693,,285366094262.29504,1818545081.9672132
CVX,2024-11-07,156.77,2.49,62.959839357429715,4496000000.0,259232000000.0,156202000000.0,,0.02878324221200753,0.017343537834835207,,283067437751.00397,1805622489.959839
CVX,2024-08-07,142.41,2.43,58.60493827160494,4443000000.0,260644000000.0,159233000000.0,,0.027902507646028148,0.01704623931492764,,260381740740.74072,1828395061.728395
CVX,2024-05-02,160.73,2.99,53.755852842809354,5551000000.0,261651000000.0,160625000000.0,,0.034558754863813226,0.021215282953246883,,298398739130.43475,1856521739.1304348
CVX,2024-02-26,154.45,11.41,13.536371603856265,21411000000.0,261632000000.0,160957000000.0,,0.1330231055499295,0.08183631971624267,,289827252410.1665,1876511831.7265556
CVX,2023-11-02,148.76,3.48,42.747126436781606,6555000000.0,263927000000.0,165265000000.0,,0.03966357062898981,0.024836413099076637,,280207413793.1034,1883620689.6551723
CVX,2023-08-03,159.67,3.22,49.586956521739125,6008000000.0,251779000000.0,158325000000.0,,0.037947260382125376,0.02386219660893085,,297918434782.60864,1865838509.31677
CVX,2023-05-04,156.22,3.48,44.89080459770115,6605000000.0,255886000000.0,159449000000.0,,0.041423903567912,0.025812275779057862,,296503764367.8161,1897988505.7471263
CVX,2023-02-23,161.93,18.36,8.81971677559913,35608000000.0,257709000000.0,159282000000.0,,0.22355319496239373,0.1381713483037069,,314052474945.5338,1939433551.1982572
CVX,2022-11-03,181.13,5.81,31.175559380378658,11238000000.0,259735000000.0,158680000000.0,,0.07082177968237963,0.04326717616031724,,350350936316.6954,1934251290.8777971
CVX,2022-08-04,151.14,5.98,25.274247491638793,11715000000.0,257936000000.0,153554000000.0,,0.07629237922815427,0.04541824328515601,,296087809364.54846,1959030100.334448
CVX,2022-05-04,167.59,3.23,51.88544891640867,6277000000.0,249048000000.0,146219000000.0,,0.042928757548608594,0.025203976743439015,,325684962848.2972,1943343653.250774
CVX,2022-02-24,134.85,8.15,16.54601226993865,15689000000.0,239535000000.0,139067000000.0,25676000000.0,0.11281612460181063,0.06549773519527417,0.18463042993664924,259590386503.06744,1925030674.8466256
CVX,2021-11-04,113.51,3.19,35.58307210031348,6115000000.0,239948000000.0,135862000000.0,,0.04500890609589142,0.025484688349142314,,217590485893.41693,1916927899.6865203
CVX,2021-08-05,101.23,1.61,62.87577639751553,3094000000.0,242806000000.0,133182000000.0,,0.02323136760222853,0.01274268345922259,,194537652173.91306,1921739130.4347825
CVX,2021-05-06,109.02,0.72,151.41666666666666,1398000000.0,241645000000.0,131888000000.0,,0.010599902947955842,0.005785346272424424,,211680500000.0,1941666666.6666667
CVX,2021-02-25,102.35,-2.96,-34.5777027027027,-5561000000.0,239790000000.0,131688000000.0,25676000000.0,-0.04222860093554462,-0.023191125568205514,0.19497600388797764,192286604729.72974,1878716216.2162163
CVX,2020-11-05,72.14,-0.12,-601.1666666666667,-209000000.0,223063000000.0,131774000000.0,,-0.0015860488411978083,-0.0009369550306415677,,125643833333.33334,1741666666.6666667
HD,2025-05-28,368.06,3.46,106.37572254335261,3433000000.0,99157000000.0,7955000000.0,,0.4315524827152734,0.034621862299182106,,365187855491.32947,992196531.7919075
HD,2025-03-21,351.15,14.96,23.472593582887697,14806000000.0,96119000000.0,6640000000.0,51365000000.0,2.2298192771084335,0.15403822345217907,7.735692771084337,347535220588.2353,989705882.3529412
HD,2024-11-19,406.8,3.68,110.54347826086956,3648000000.0,97264000000.0,5786000000.0,,0.6304873833390944,0.0375061687777595,,403262608695.65216,991304347.8260869
HD,2024-08-20,367.27,4.61,79.66811279826463,4561000000.0,96846000000.0,4420000000.0,,1.031900452488688,0.04709538855502551,,363366262472.885,989370932.7548807
HD,2024-05-21,336.15,3.64,92.3489010989011,3600000000.0,79230000000.0,1820000000.0,,1.978021978021978,0.045437334343051874,,332456043956.0439,989010989.010989
HD,2024-03-13,378.99,15.16,24.999340369393142,15143000000.0,76530000000.0,1044000000.0,42150000000.0,14.504789272030651,0.19787011629426368,40.37356321839081,378565011213.72034,998878627.9683378
HD,2023-11-21,305.34,3.83,79.72323759791122,3810000000.0,75577000000.0,1430000000.0,,2.664335664335664,0.05041216243036903,,303745535248.04175,994778067.8851175
HD,2023-08-22,324.48,4.66,69.63090128755366,4659000000.0,76387000000.0,1335000000.0,,3.4898876404494383,0.06099205362168955,,324410369098.71246,999785407.7253219
HD,2023-05-23,294.94,3.83,77.00783289817232,3873000000.0,76386000000.0,362000000.0,,10.69889502762431,0.050703008404681484,,298251336814.6214,1011227154.0469974
HD,2023-03-15,287.97,16.74,17.20250896057348,17105000000.0,76445000000.0,1562000000.0,41150000000.0,10.950704225352112,0.2237556413107463,26.344430217669654,294248915770.6094,1021804062.1266428
HD,2022-11-22,324.88,4.25,76.44235294117647,4339000000.0,76866000000.0,1298000000.0,,3.342835130970724,0.05644888507272396,,331683369411.7647,1020941176.4705882
HD,2022-08-23,306.9,5.06,60.65217391304348,5173000000.0,75825000000.0,237000000.0,,21.827004219409282,0.06822288163534454,,313753695652.1739,1022332015.8102767
HD,2022-05-24,287.92,4.11,70.05352798053528,4231000000.0,76567000000.0,-1709000000.0,,-2.47571679344646,0.05525879295257748,,296396476885.6448,1029440389.2944038
HD,2022-03-23,317.05,15.59,20.336754329698525,16433000000.0,71876000000.0,-1696000000.0,36400000000.0,-9.689268867924529,0.2286298625410429,-21.462264150943398,334193883899.93585,1054073123.797306
HD,2021-11-23,408.37,3.94,103.64720812182742,4129000000.0,73031000000.0,1035000000.0,,3.9893719806763284,0.0565376347030713,,427959322335.0254,1047969543.1472081
HD,2021-08-24,324.9,4.54,71.56387665198237,4807000000.0,70769000000.0,2069000000.0,,2.3233446109231513,0.06792522149528749,,344007555066.0793,1058810572.6872246
HD,2021-05-25,316.75,3.87,81.84754521963823,4145000000.0,72567000000.0,1748000000.0,,2.3712814645308926,0.05711962737883611,,339258074935.4005,1071059431.5245478
HD,2021-03-24,292.75,11.98,24.436560934891485,12866000000.0,70581000000.0,3299000000.0,34750000000.0,3.899969687784177,0.182287017752653,10.53349499848439,314400792988.31384,1073956594.323873
HD,2020-11-24,273.31,3.2,85.409375,3432000000.0,66919000000.0,1535000000.0,,2.2358306188925083,0.05128588293309822,,293124975000.0,1072500000.0
WMT,2025-06-06,97.47,0.56,174.05357142857142,4639000000.0,262372000000.0,83793000000.0,,0.05536261978924254,0.017681002546003386,,807434517857.1428,8283928571.428571
WMT,2025-03-14,85.35,2.42,35.268595041322314,20157000000.0,260823000000.0,91013000000.0,35999000000.0,0.2214738553832969,0.0772822948896378,0.3955369013217892,710909070247.9338,8329338842.975207
WMT,2024-12-06,95.7,0.57,167.8947368421053,4714000000.0,263399000000.0,88108000000.0,,0.05350251963499342,0.017896802949138,,791455789473.6843,8270175438.596492
WMT,2024-06-07,65.88,0.63,104.57142857142857,5307000000.0,254054000000.0,81293000000.0,,0.06528237363610644,0.02088925976367229,,554960571428.5714,8423809523.809524
WMT,2024-03-15,60.68,1.92,31.604166666666668,16270000000.0,252399000000.0,83861000000.0,39579000000.0,0.19401151906130382,0.06446142813561068,0.4719595521160015,514199791666.6667,8473958333.333334
WMT,2023-11-30,51.8967,0.17,305.2747058823529,643000000.0,259174000000.0,79456000000.0,,0.008092529198550141,0.00248095873814503,,196291635882.35294,3782352941.1764703
WMT,2023-09-01,53.8567,2.93,18.38112627986348,8053000000.0,255121000000.0,79556000000.0,,0.1012242948363417,0.03156541405842718,,148023209931.7406,2748464163.8225255
WMT,2023-06-02,49.6067,0.62,80.0108064516129,1896000000.0,245053000000.0,72405000000.0,,0.02618603687590636,0.007737101769821222,,151700489032.25806,3058064516.129032
WMT,2023-03-17,46.4667,4.29,10.831398601398602,11292000000.0,243197000000.0,76693000000.0,38840000000.0,0.14723638402461764,0.046431493809545345,0.5064347463262618,122308153006.99303,2632167832.1678324
WMT,2022-12-01,51.1233,-0.66,-77.45954545454545,-1767000000.0,247656000000.0,72253000000.0,,-0.02445573194192629,-0.007134896792324838,,136871016818.18181,2677272727.272727
WMT,2022-09-02,44.3333,1.88,23.58154255319149,5147000000.0,247199000000.0,77569000000.0,,0.06635382691539146,0.020821281639488834,,121374199521.27661,2737765957.446809
WMT,2022-06-03,41.7733,0.75,55.69773333333333,2103000000.0,246142000000.0,76896000000.0,,0.027348626716604246,0.008543848672717375,,117132333200.0,2804000000.0
WMT,2022-03-18,48.48,4.9,9.893877551020406,13940000000.0,244860000000.0,83253000000.0,37667000000.0,0.16744141352263583,0.056930490892755044,0.4524401523068238,137920653061.2245,2844897959.1836734
WMT,2021-12-01,45.7133,1.11,41.18315315315315,3132000000.0,244851000000.0,82274000000.0,,0.03806791939130223,0.012791452761066935,,128985635675.67566,2821621621.6216216
WMT,2021-09-02,49.52,1.53,32.36601307189542,4364000000.0,238552000000.0,80529000000.0,,0.054191657663698795,0.01829370535564573,,141245281045.75165,2852287581.6993465
WMT,2021-06-04,47.2833,0.97,48.745670103092785,2811000000.0,236581000000.0,78335000000.0,,0.035884342886321564,0.01188176565320123,,137024078659.79381,2897938144.329897
WMT,2021-03-19,43.9133,4.77,9.206142557651992,13706000000.0,252496000000.0,80925000000.0,44309000000.0,0.16936669755946865,0.05428204803244408,0.5475316651220266,126179389895.1782,2873375262.0545077
WMT,2020-12-02,50.1733,1.81,27.72005524861878,5201000000.0,250863000000.0,81431000000.0,45207000000.0,0.06387002492908106,0.020732431645958154,0.5551571268927067,144172007348.06628,2873480662.983425
NVDA,2025-05-28,134.81,0.77,175.07792207792207,18775000000.0,125254000000.0,83843000000.0,8464000000.0,0.2239304414202736,0.14989541252175578,0.10095058621471083,3287087987012.987,24383116883.116882
NVDA,2025-02-26,131.28,2.97,44.2020202020202,72880000000.0,111601000000.0,79327000000.0,8463000000.0,0.9187288060811577,0.6530407433625147,0.10668498745698186,3221443232323.232,24538720538.720535
NVDA,2024-08-28,125.61,0.68,184.72058823529412,16599000000.0,85227000000.0,58157000000.0,8461000000.0,0.2854170607149612,0.19476222323911435,0.14548549615695444,3066177044117.647,24410294117.647057
NVDA,2024-05-29,114.825,6.04,19.010761589403973,14881000000.0,77072000000.0,49142000000.0,9710000000.0,0.3028163281917708,0.19307919867137222,0.19759065565097067,282899143211.92053,2463741721.854305
NVDA,2024-02-21,67.472,12.05,5.599336099585061,29760000000.0,65728000000.0,42978000000.0,9709000000.0,0.6924472986178976,0.4527750730282376,0.22590627763041557,166636242323.65143,2469709543.5684648
NVDA,2023-11-21,49.944,3.75,13.3184,9243000000.0,54148000000.0,33265000000.0,9706000000.0,0.2778596122050203,0.17069882544138287,0.2917781451976552,123101971200.0,2464800000.0
NVDA,2023-08-28,46.835,2.5,18.734,6188000000.0,49555000000.0,27501000000.0,9705000000.0,0.22500999963637686,0.1248713550600343,0.35289625831787935,115925992000.0,2475200000.0
NVDA,2023-05-26,38.946,0.83,46.92289156626506,2043000000.0,44460000000.0,24520000000.0,10954000000.0,0.08331973898858075,0.04595141700404858,0.4467373572593801,95863467469.87952,2461445783.13253
NVDA,2023-02-24,23.286,1.76,13.23068181818182,4368000000.0,41182000000.0,22101000000.0,10953000000.0,0.19763811592235644,0.10606575688407557,0.4955884349124474,57791618181.81819,2481818181.818182
NVDA,2022-11-18,15.409,0.27,57.07037037037037,680000000.0,40488000000.0,21349000000.0,10950000000.0,0.03185160897465923,0.01679509978265165,0.5129045856948803,38807851851.85185,2518518518.5185184
NVDA,2022-08-31,15.094,0.26,58.05384615384615,656000000.0,43476000000.0,23851000000.0,10949000000.0,0.02750408787891493,0.015088784616800074,0.459058320405853,38083323076.92307,2523076923.076923
NVDA,2022-05-27,18.811,0.65,28.939999999999998,1618000000.0,45212000000.0,26320000000.0,10947000000.0,0.0614741641337386,0.035786959214367864,0.415919452887538,46824920000.0,2489230769.230769
NVDA,2022-03-18,26.453,3.91,6.76547314578005,9752000000.0,44187000000.0,26612000000.0,10946000000.0,0.3664512250112731,0.22069839545567702,0.41131820231474525,65976894117.64706,2494117647.0588236
NVDA,2021-11-22,31.956,0.99,32.27878787878788,2464000000.0,40632000000.0,23798000000.0,10944000000.0,0.10353811244642407,0.06064185863358929,0.459870577359442,79534933333.33333,2488888888.888889
NVDA,2021-08-20,20.816,0.95,21.911578947368422,2374000000.0,38650000000.0,21147000000.0,11943000000.0,0.11226178654182627,0.06142302716688228,0.5647609590012768,52018088421.052635,2498947368.421053
NVDA,2021-05-26,15.7,3.08,5.097402597402597,1912000000.0,30796000000.0,18774000000.0,6963000000.0,0.10184297432619581,0.06208598519288219,0.3708852668584212,9746233766.233767,620779220.7792208
NVDA,2021-02-26,13.7145,7.02,1.9536324786324786,4332000000.0,28791000000.0,16893000000.0,6963000000.0,0.2564375776949032,0.1504636865687194,0.41218256082400995,8463135897.435898,617094017.0940171
NVDA,2020-11-18,13.4288,2.16,6.217037037037037,1336000000.0,26881000000.0,15334000000.0,6961000000.0,0.0871266466675362,0.04970053197425691,0.4539585235424547,8305961481.481481,618518518.5185184
TSLA,2025-04-23,250.74,0.13,1928.7692307692307,420000000.0,125111000000.0,74653000000.0,5080000000.0,0.0056260297643765155,0.0033570189671571645,0.06804816953103024,810083076923.077,3230769230.769231
TSLA,2025-01-30,400.28,2.23,179.49775784753362,7153000000.0,122070000000.0,72913000000.0,5535000000.0,0.09810321890472207,0.058597526009666584,0.07591238873726222,1283947461883.408,3207623318.38565
TSLA,2024-10-24,260.48,0.68,383.05882352941177,2183000000.0,119852000000.0,69931000000.0,5275000000.0,0.031216484820751882,0.018214130761272235,0.07543149676109308,836217411764.7058,3210294117.6470585
TSLA,2024-07-24,215.99,0.46,469.54347826086956,1494000000.0,112832000000.0,66468000000.0,5338000000.0,0.022476981404585664,0.013240924560408394,0.08030932177890113,701497956521.7391,3247826086.9565215
TSLA,2024-04-24,162.13,0.37,438.18918918918916,1144000000.0,109226000000.0,64378000000.0,2739000000.0,0.017770045667774705,0.010473696738871698,0.042545590108422134,501288432432.43243,3091891891.891892
TSLA,2024-01-29,190.93,4.73,40.36575052854123,14974000000.0,106618000000.0,62634000000.0,2682000000.0,0.23907143085225277,0.14044532818098257,0.04282019350512501,604436748414.3763,3165750528.541226
TSLA,2023-10-23,212.08,0.58,365.65517241379314,1878000000.0,93941000000.0,53466000000.0,2152000000.0,0.03512512624845696,0.01999127111697768,0.04024987842741181,686700413793.1035,3237931034.482759
TSLA,2023-07-24,269.06,0.85,316.54117647058825,2614000000.0,90591000000.0,51130000000.0,504000000.0,0.05112458439272443,0.028854963517347197,0.009857226677097595,827438635294.1177,3075294117.647059
TSLA,2023-04-24,162.55,0.8,203.1875,2539000000.0,86833000000.0,48054000000.0,817000000.0,0.05283639239189245,0.029240035470385683,0.017001706413618013,515893062500.00006,3173750000.0
TSLA,2023-01-31,173.22,4.02,43.08955223880597,12587000000.0,82338000000.0,44704000000.0,1029000000.0,0.28156317108088763,0.15286987782069034,0.0230180744452398,542368194029.8508,3131094527.3631845
TSLA,2022-10-24,211.25,1.05,201.19047619047618,3331000000.0,74426000000.0,39851000000.0,1418000000.0,0.0835863591879752,0.04475586488592696,0.03558254498005069,670165476190.4762,3172380952.3809524
TSLA,2022-07-25,268.4333,2.18,123.13454128440365,2269000000.0,68513000000.0,36376000000.0,2095000000.0,0.06237629206069936,0.03311780246084685,0.05759291840774137,279392274174.3119,1040825688.0733944
TSLA,2022-04-25,332.6733,3.2,103.96040624999999,3280000000.0,66038000000.0,34085000000.0,2253000000.0,0.0962300132022884,0.04966837275508041,0.06609945723925481,340990132500.0,1025000000.0
TSLA,2022-02-07,302.4467,5.6,54.00833928571429,5644000000.0,62131000000.0,30189000000.0,4254000000.0,0.18695551359766802,0.09084032125669955,0.14091225280731393,304823066928.5715,1007857142.8571429
TSLA,2021-10-25,341.62,1.62,210.87654320987653,1659000000.0,57834000000.0,27053000000.0,5439000000.0,0.061324067571064206,0.02868554829339143,0.20104979115070418,349844185185.1852,1024074074.074074
TSLA,2021-07-27,214.9267,1.18,182.1412711864407,1178000000.0,55146000000.0,24804000000.0,6878000000.0,0.04749233994517013,0.02136147680702136,0.27729398484115464,214562417457.62714,998305084.7457627
TSLA,2021-04-28,231.4667,0.46,503.18847826086954,464000000.0,52972000000.0,23017000000.0,8019000000.0,0.020159012903506104,0.008759344559389867,0.3483946648129643,233479453913.04346,1008695652.173913
TSLA,2021-02-08,287.8067,0.74,388.92797297297295,862000000.0,52148000000.0,22225000000.0,8462000000.0,0.038785151856017996,0.01652987650533098,0.38074240719910013,335255912702.70264,1164864864.8648648
TSLA,2020-10-26,140.0933,0.32,437.7915625,369000000.0,45691000000.0,16031000000.0,9428000000.0,0.023017902813299233,0.0080759887067475,0.5881105358368162,161545086562.5,1153125000.0
UNH,2025-05-07,391.06,6.9,56.67536231884058,6474000000.0,309790000000.0,95038000000.0,,0.06812012037290346,0.020898027696181286,,366916295652.1739,938260869.5652174
UNH,2025-02-27,468.56,15.64,29.959079283887466,15242000000.0,298278000000.0,92658000000.0,,0.16449739903732002,0.05109998055505267,,456636286445.01276,974552429.6675191
UNH,2024-11-04,557.77,6.56,85.02591463414635,6258000000.0,299309000000.0,94535000000.0,,0.06619770455386893,0.020908158458315652,,532092173780.48785,953963414.6341465
UNH,2024-08-09,558.76,4.58,122.0,4421000000.0,286056000000.0,94676000000.0,,0.046696100384469134,0.015455015801101882,,539362000000.0,965283842.7947599
UNH,2024-05-09,507.03,-1.53,-331.3921568627451,-1221000000.0,284210000000.0,92370000000.0,,-0.013218577460214355,-0.004296119066887161,,404629823529.41174,798039215.6862745
UNH,2024-02-28,498.28,24.12,20.65837479270315,23144000000.0,273720000000.0,88756000000.0,,0.26075983595475233,0.08455355838082712,,478117426202.3217,959535655.0580431
UNH,2023-11-06,533.46,6.31,84.5419968304279,6038000000.0,282063000000.0,84494000000.0,,0.07146069543399532,0.021406565199973054,,510464576862.12366,956893819.3343899
UNH,2023-08-02,504.8,5.89,85.70458404074704,5657000000.0,280164000000.0,87368000000.0,,0.06474910722461313,0.020191744835167974,,484830831918.506,960441426.1460103
UNH,2023-05-03,489.44,6.01,81.43760399334442,5774000000.0,283679000000.0,85821000000.0,,0.06727957026834924,0.020353991659587067,,470220725457.57074,960732113.1447588
UNH,2023-02-24,484.33,21.47,22.558453656264554,20639000000.0,245705000000.0,77772000000.0,,0.2653782852440467,0.08399910461732565,,465583925011.64417,961294829.9953424
UNH,2022-11-02,543.43,5.63,96.52397868561278,5384000000.0,243064000000.0,74646000000.0,,0.07212710660986522,0.022150544712503703,,519685101243.3392,956305506.2166963
UNH,2022-08-03,540.65,5.41,99.93530499075784,5199000000.0,230172000000.0,76205000000.0,,0.06822386982481464,0.022587456337000156,,519563650646.9501,960998151.5711645
UNH,2022-05-04,507.62,5.34,95.05992509363296,5148000000.0,221238000000.0,76128000000.0,,0.06762295081967214,0.023269058660808722,,489368494382.0225,964044943.8202248
UNH,2022-02-15,478.23,18.33,26.090016366612115,17732000000.0,212206000000.0,71760000000.0,,0.24710144927536232,0.08356031403447593,,462628170212.76605,967375886.5248228
UNH,2021-11-03,457.33,4.33,105.6189376443418,4191000000.0,213045000000.0,70278000000.0,,0.059634594040809355,0.01967190030275294,,442648967667.43646,967898383.3718245
UNH,2021-08-03,421.9,4.52,93.34070796460178,4372000000.0,210292000000.0,72022000000.0,,0.06070367387742634,0.020790139425180227,,408085575221.23895,967256637.1681417
UNH,2021-05-05,412.5,5.14,80.25291828793775,4978000000.0,205171000000.0,69313000000.0,,0.07181913926680421,0.02426268819667497,,399499027237.35406,968482490.2723736
UNH,2021-03-01,334.65,16.23,20.61922365988909,15769000000.0,197289000000.0,65491000000.0,,0.2407811760394558,0.07992842986684509,,325144537892.7911,971595810.2279729
UNH,2020-11-02,312.1,3.34,93.4431137724551,3256000000.0,190969000000.0,65231000000.0,,0.049914917753828704,0.017049887678104822,,304250778443.11383,974850299.4011977
VZ,2025-04-25,41.91,1.16,36.12931034482759,4983000000.0,380364000000.0,100722000000.0,,0.049472806338237925,0.013100608890431272,,180032353448.27585,4295689655.172414
VZ,2024-10-25,41.38,0.78,53.05128205128205,3411000000.0,381164000000.0,96326000000.0,,0.03541100014533979,0.008948903883892498,,180957923076.9231,4373076923.076923
VZ,2024-07-25,39.95,1.09,36.65137614678899,4702000000.0,379146000000.0,96172000000.0,,0.0488915692717215,0.012401555073771053,,172334770642.20184,4313761467.889908
VZ,2024-04-25,39.22,1.09,35.981651376146786,4722000000.0,380158000000.0,94334000000.0,,0.05005618334852757,0.012421151205551376,,169905357798.16513,4332110091.743119
VZ,2024-02-09,39.72,2.76,14.391304347826088,12095000000.0,380255000000.0,92430000000.0,,0.13085578275451692,0.03180760279286268,,174062826086.95654,4382246376.811595
VZ,2023-10-26,34.47,1.13,30.504424778761063,4884000000.0,384830000000.0,97741000000.0,,0.04996879508087701,0.012691318244419613,,148983610619.46902,4322123893.80531
VZ,2023-07-28,34.03,1.1,30.936363636363634,4766000000.0,379955000000.0,95193000000.0,,0.05006670658556827,0.01254359068837099,,147442709090.90906,4332727272.727272
VZ,2023-04-27,38.79,1.17,33.15384615384615,5018000000.0,377716000000.0,92883000000.0,,0.054024956127601394,0.013285113683296445,,166366000000.0,4288888888.8888893
VZ,2023-02-10,40.01,5.06,7.907114624505929,21748000000.0,379680000000.0,91144000000.0,,0.23861142806986746,0.057279814580699535,,171963928853.75494,4298023715.41502
VZ,2022-10-25,36.43,1.17,31.13675213675214,5024000000.0,375090000000.0,87468000000.0,,0.057438148808707186,0.013394118744834572,,156431042735.04272,4294017094.017094
VZ,2022-07-28,45.55,1.24,36.733870967741936,5315000000.0,370147000000.0,86016000000.0,,0.06179082961309524,0.01435916000940167,,195240524193.54837,4286290322.580645
VZ,2022-04-27,48.46,1.09,44.45871559633027,4711000000.0,365716000000.0,83762000000.0,,0.05624268761490891,0.012881580242592613,,209445009174.31192,4322018348.623853
VZ,2022-02-11,53.32,5.32,10.022556390977444,22618000000.0,366596000000.0,81790000000.0,,0.2765374740188287,0.06169734530654999,,226690180451.1278,4251503759.398496
VZ,2021-10-26,53.08,1.55,34.24516129032258,6554000000.0,353457000000.0,77044000000.0,,0.08506827267535434,0.018542566705426686,,224442787096.77417,4228387096.7741933
VZ,2021-07-28,55.72,1.4,39.800000000000004,5949000000.0,349190000000.0,73684000000.0,,0.08073665924759785,0.017036570348520862,,236770200000.0,4249285714.2857146
VZ,2021-04-27,56.32,1.27,44.346456692913385,5378000000.0,345573000000.0,71232000000.0,,0.07549977538185085,0.015562558417468958,,238495244094.4882,4234645669.2913384
