date,AAPL,AMZN,BAC,CVX,GOOGL,HD,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,TSLA,UNH,VZ,WMT,XOM
2021-07-29,145.64,179.996,38.68,102.57,135.7775,327.43,172.18,153.0,57.05,286.5,19.662,42.79,139.48,225.7833,412.08,55.98,47.4133,58.93
2021-07-30,145.86,166.3795,38.36,101.81,134.7265,328.19,172.2,151.78,57.03,284.91,19.499,42.81,142.23,229.0667,412.22,55.78,47.5167,57.57
2021-08-02,145.52,166.574,37.96,101.63,134.8545,327.22,172.27,151.17,56.88,284.82,19.75,43.96,141.88,236.5567,415.57,55.76,47.4067,57.58
2021-08-03,147.36,168.312,38.55,102.6,135.63,331.94,174.39,152.89,56.92,287.12,19.815,45.68,143.95,236.58,421.9,55.73,47.94,58.2
2021-08-04,146.95,167.736,38.27,100.3,135.1255,330.31,173.36,151.24,56.1,286.51,20.274,45.19,142.43,236.9733,421.54,55.37,47.6133,56.84
2021-08-05,147.06,168.7995,39.02,101.23,136.2515,333.11,173.69,153.15,56.5,289.52,20.637,45.06,142.5,238.21,411.19,55.3,48.4967,57.2
2021-08-06,146.14,167.247,40.15,101.95,135.7385,329.84,173.11,157.5,56.64,289.46,20.366,45.07,141.41,233.0333,415.12,55.22,48.41,57.86
2021-08-09,146.09,167.0935,40.67,100.25,136.913,328.76,173.71,157.33,56.65,288.33,20.295,45.98,142.18,237.92,410.87,55.12,48.5267,57.2
2021-08-10,145.6,166.034,41.43,102.08,136.807,331.48,173.77,159.26,56.8,286.44,19.936,48.19,142.27,236.6633,411.78,55.48,49.56,58.18
2021-08-11,145.86,164.6055,41.95,102.85,136.279,337.0,173.8,161.16,56.73,286.95,19.699,46.31,142.62,235.94,407.74,55.57,50.0033,58.35
2021-08-12,148.89,165.175,42.15,102.64,137.194,334.02,175.2,161.79,56.84,289.81,19.905,47.24,142.95,240.75,405.96,55.64,49.6867,57.35
2021-08-13,149.1,164.6985,41.63,101.96,137.7275,331.32,176.25,159.98,57.23,292.85,20.188,48.48,143.64,239.0567,409.67,55.87,49.8433,56.77
2021-08-16,151.12,164.9495,41.29,100.92,138.3095,335.05,177.84,158.93,57.48,294.6,19.95,48.91,144.64,228.7233,417.21,55.98,50.25,55.94
2021-08-17,150.19,162.098,41.09,100.73,136.6615,320.75,179.47,157.01,57.28,293.08,19.458,50.42,144.88,221.9033,421.78,56.18,50.2333,55.56
2021-08-18,146.36,160.061,40.79,96.7,135.449,321.55,177.19,155.58,56.5,290.73,19.04,49.31,143.3,229.6633,417.32,55.47,49.7,54.39
2021-08-19,146.7,159.3875,40.19,94.29,135.68,322.9,178.57,154.28,56.86,296.77,19.798,48.8,144.99,224.49,427.89,55.37,50.0367,52.73
2021-08-20,148.19,159.9975,40.37,94.3,137.4295,329.24,179.44,154.72,56.64,304.36,20.816,48.72,145.09,226.7533,429.71,55.52,50.4833,52.74
2021-08-23,149.71,163.2935,40.91,96.73,140.0415,327.74,177.61,156.7,56.44,304.65,21.958,49.93,144.35,235.4333,425.36,55.42,50.15,54.91
2021-08-24,149.62,165.289,41.48,97.84,141.2615,324.9,175.39,157.67,56.01,302.62,21.793,48.38,143.18,236.1633,423.41,55.01,49.6333,55.36
2021-08-25,148.36,164.959,42.15,98.51,142.079,323.88,174.23,160.92,56.07,302.01,22.213,47.51,142.67,237.0667,419.74,54.93,49.6533,55.46
2021-08-26,147.54,165.8,42.04,97.22,141.4405,321.48,173.3,161.75,55.54,299.09,22.068,47.38,142.42,233.72,416.85,54.6,49.1167,54.71
2021-08-27,148.6,167.4815,42.49,98.64,144.004,323.38,172.93,163.05,55.65,299.72,22.636,46.6,142.31,237.3067,418.76,54.77,48.84,55.77
2021-08-30,153.12,171.0785,41.66,98.39,144.5905,327.1,173.66,160.44,56.18,303.59,22.688,46.76,142.93,243.6367,418.3,54.77,49.2333,55.16
2021-08-31,151.83,173.5395,41.75,96.77,144.6975,326.18,173.13,159.95,56.31,301.88,22.385,46.07,142.39,245.24,416.27,55.0,49.3667,54.52
2021-09-01,152.51,173.95,41.19,95.71,145.2155,323.64,173.74,159.72,56.69,301.83,22.441,46.04,143.84,244.6967,417.35,54.94,49.26,53.77
2021-09-02,153.65,173.156,41.02,97.71,143.287,327.74,174.93,160.46,56.77,301.15,22.396,46.84,143.95,244.13,423.71,55.29,49.52,55.08
2021-09-03,154.3,173.9025,41.05,97.49,143.7395,330.34,175.04,159.49,56.73,301.14,22.843,46.84,144.05,244.5233,422.86,55.43,49.75,54.87
2021-09-07,156.69,175.4645,41.32,97.06,144.2805,328.95,172.32,159.21,55.67,300.18,22.662,46.75,143.51,250.9733,421.24,54.82,49.09,54.55
2021-09-08,155.11,176.275,40.78,96.39,143.691,331.58,171.9,158.5,56.42,300.21,22.339,46.51,144.6,251.29,415.39,54.91,49.1533,54.05
2021-09-09,154.07,174.208,40.93,96.0,143.541,331.77,168.07,159.19,55.86,297.25,22.177,46.03,143.99,251.62,414.55,54.44,48.8067,54.09
2021-09-10,148.97,173.4575,40.27,96.07,140.876,331.95,166.97,157.36,55.61,295.71,22.478,45.59,144.13,245.4233,403.91,54.23,48.63,53.98
2021-09-13,149.55,172.8585,40.94,97.97,142.3325,335.45,165.8,159.86,56.07,296.99,22.152,44.58,145.68,247.6667,414.52,54.62,48.3533,55.37
2021-09-14,148.12,172.5,39.84,96.2,142.5445,333.12,164.8,157.07,55.69,299.79,22.242,44.71,145.43,248.1633,412.54,54.41,48.1,54.58
2021-09-15,149.03,173.7895,40.14,98.24,144.4295,333.37,165.42,158.16,55.88,304.82,22.341,44.77,145.12,251.9433,417.52,54.57,48.1833,56.42
2021-09-16,148.79,174.412,40.45,97.32,143.61,336.39,165.22,158.09,55.35,305.22,22.242,44.47,144.11,252.33,416.84,54.43,48.3433,55.82
2021-09-17,146.06,173.126,40.5,96.76,140.8,335.67,164.75,157.68,54.44,299.87,21.9,43.89,144.34,253.1633,420.16,54.28,48.2433,55.16
2021-09-20,142.94,167.7865,39.11,94.78,138.7195,331.21,163.81,152.96,54.06,294.3,21.113,44.2,142.89,243.39,412.7,54.26,47.58,53.69
2021-09-21,143.43,167.1815,39.13,94.85,139.033,334.22,164.53,152.98,54.05,294.8,21.246,43.92,143.11,246.46,412.34,54.03,47.6733,53.64
2021-09-22,145.85,169.0025,40.14,97.64,140.2835,335.93,163.93,155.91,54.13,298.58,21.941,43.95,143.6,250.6467,408.7,54.06,47.5633,55.21
2021-09-23,146.83,170.8,41.69,100.06,141.216,335.91,164.86,161.18,54.04,299.56,22.482,44.19,144.19,251.2133,408.03,54.42,47.59,57.08
2021-09-24,146.92,171.276,42.14,100.6,142.215,337.49,164.36,163.04,53.89,299.35,22.081,43.94,143.55,258.13,407.08,54.37,47.7233,57.59
2021-09-27,145.37,170.29,43.26,102.97,141.072,341.41,163.17,166.98,53.61,294.17,21.66,43.57,141.66,263.7867,405.27,54.47,47.4167,59.3
2021-09-28,141.91,165.798,43.16,103.36,135.83,333.8,162.81,166.08,52.64,283.52,20.699,43.04,140.59,259.1867,398.62,54.16,46.8333,59.92
2021-09-29,142.83,165.056,43.07,103.33,134.3535,336.93,164.02,165.95,52.96,284.0,20.517,43.53,142.02,260.4367,400.41,54.38,46.8133,59.88
2021-09-30,141.5,164.252,42.45,101.45,133.676,328.26,161.5,163.69,52.47,281.92,20.716,43.01,139.8,258.4933,390.74,54.01,46.46,58.82
2021-10-01,142.65,164.163,43.08,104.33,136.543,329.86,160.47,167.13,53.02,289.1,20.742,42.93,139.58,258.4067,392.43,54.3,45.6833,60.93
2021-10-04,139.14,159.489,43.34,104.72,133.6595,326.47,159.22,166.95,52.99,283.11,19.732,42.42,138.79,260.51,387.01,54.5,45.2433,61.72
2021-10-05,141.11,161.05,44.22,105.86,136.023,329.48,159.58,168.66,53.08,288.76,20.451,42.32,139.33,260.1967,393.43,54.51,45.54,61.62
2021-10-06,142.0,163.1005,44.24,104.93,137.565,330.36,159.91,169.02,53.71,293.11,20.7,42.02,141.19,260.9167,394.25,54.53,45.8733,60.49
2021-10-07,143.29,165.1215,44.12,105.68,139.225,337.48,161.34,170.09,53.88,294.85,21.075,42.74,142.32,264.5367,404.7,53.9,46.4133,60.66
2021-10-08,142.9,164.431,44.34,108.05,139.7855,334.34,160.93,170.22,54.12,294.85,20.831,42.45,141.73,261.83,408.46,53.24,46.5533,62.18
2021-10-11,142.81,162.315,43.78,107.13,138.914,336.97,160.25,166.64,54.23,294.23,20.695,42.06,142.32,263.98,404.99,52.18,46.51,61.56
2021-10-12,141.51,162.3665,43.54,107.15,136.449,337.8,157.69,165.36,54.23,292.88,20.671,41.85,142.11,268.5733,403.24,51.33,46.46,61.24
2021-10-13,140.91,164.214,43.14,107.79,137.582,338.28,159.2,161.0,54.24,296.31,20.939,41.42,142.44,270.36,403.55,51.35,46.1233,61.07
2021-10-14,143.76,164.993,45.07,108.81,141.151,344.05,160.11,163.47,54.61,302.75,21.746,41.67,144.05,272.7733,420.36,51.92,46.6233,62.0
2021-10-15,144.84,170.451,46.37,109.61,141.368,350.41,161.3,166.61,54.48,304.21,21.862,41.49,144.42,281.01,428.07,52.27,46.85,62.59
2021-10-18,146.55,172.337,46.28,109.56,142.778,355.01,160.12,166.55,53.94,307.29,22.222,41.32,142.34,290.0367,424.62,51.91,47.2267,62.56
2021-10-19,148.76,172.2075,46.48,111.7,143.237,357.99,163.87,168.57,54.15,308.23,22.29,42.09,140.66,288.09,424.38,52.35,48.23,63.5
2021-10-20,149.26,170.753,47.09,113.16,141.769,358.23,163.78,170.84,54.63,307.41,22.103,42.8,141.21,288.6,435.09,53.61,48.6667,63.85
2021-10-21,149.48,171.7505,46.83,111.74,141.886,364.62,163.4,169.5,54.35,310.76,22.692,42.86,139.33,298.0,442.28,53.39,48.9367,62.69
2021-10-22,148.69,166.7775,47.57,112.8,137.5665,365.99,163.72,171.78,54.45,309.16,22.726,43.16,140.83,303.2267,449.16,52.93,49.4467,63.12
2021-10-25,148.64,166.0185,47.51,113.85,137.447,371.26,164.08,170.94,54.23,308.13,23.166,43.15,140.85,341.62,449.49,52.58,50.02,64.35
2021-10-26,149.32,168.8035,47.96,114.1,139.3085,369.2,165.75,171.4,54.47,310.11,24.717,43.56,142.85,339.4767,454.64,53.08,49.5833,65.84
2021-10-27,148.85,169.6245,47.04,112.07,146.2175,372.32,163.74,167.83,55.52,323.17,24.451,42.97,141.83,345.9533,453.48,52.63,49.1767,64.13
2021-10-28,152.57,172.3285,47.78,113.12,145.849,371.57,162.85,170.36,56.04,324.35,24.941,43.18,142.68,359.0133,455.44,52.8,49.4833,64.31
2021-10-29,149.8,168.6215,47.78,114.49,148.046,371.74,162.88,169.89,56.37,331.62,25.567,43.74,142.99,371.3333,460.47,52.99,49.8067,64.47
2021-11-01,148.96,165.9055,47.85,114.53,143.497,366.48,163.02,169.8,56.17,329.37,25.827,43.64,142.64,402.8633,454.11,52.95,49.93,65.63
2021-11-02,150.02,165.6375,47.88,113.83,145.4325,367.29,165.59,170.47,56.1,333.13,26.401,45.45,144.06,390.6667,452.04,52.57,49.9067,64.82
2021-11-03,151.49,169.2,48.37,113.01,146.598,368.97,165.06,170.53,56.29,334.0,26.598,44.82,145.05,404.62,457.33,52.94,50.06,63.93
2021-11-04,150.96,173.85,47.33,113.51,148.2675,372.18,164.6,168.29,56.6,336.44,29.801,43.85,145.32,409.97,456.76,51.85,50.4267,64.41
2021-11-05,151.28,175.9495,46.97,114.74,148.852,368.4,163.43,168.05,56.84,336.06,29.752,48.61,146.04,407.3633,455.81,52.24,50.0767,65.02
2021-11-08,150.44,174.449,47.34,115.15,149.031,368.59,162.87,169.06,56.33,336.99,30.804,48.33,144.95,387.6467,462.62,52.33,49.7567,65.72
2021-11-09,150.81,178.8115,46.88,116.0,148.9185,370.65,162.51,167.78,56.49,335.95,30.657,47.3,145.39,341.1667,464.35,52.24,49.93,66.36
2021-11-10,147.92,174.1025,47.23,114.15,145.8935,368.58,164.27,167.62,56.72,330.8,29.459,49.02,146.82,355.9833,459.9,52.6,49.48,64.19
2021-11-11,147.87,173.625,47.49,114.16,145.7665,367.63,163.06,167.61,56.74,332.43,30.39,50.18,146.4,354.5033,457.39,52.45,49.5,64.31
2021-11-12,149.99,176.2575,46.91,114.23,148.678,372.63,165.01,166.86,56.61,336.72,30.39,49.73,146.56,344.4733,458.99,52.34,49.2533,63.82
2021-11-15,150.0,177.284,47.05,116.82,148.452,371.08,163.52,166.56,56.62,336.07,30.025,49.65,147.4,337.7967,450.8,52.4,48.97,64.37
2021-11-16,151.0,177.035,47.08,117.28,147.876,392.33,162.67,165.36,56.22,339.51,30.203,49.6,147.19,351.5767,449.62,52.06,47.7233,65.02
2021-11-17,153.49,177.45,46.51,115.42,148.047,394.85,163.28,164.47,55.91,339.12,29.261,50.87,147.1,363.0033,448.95,51.73,47.3133,64.31
2021-11-18,157.87,184.803,46.32,114.45,149.8385,405.85,162.4,163.05,55.41,341.27,31.675,51.41,147.12,365.46,449.47,51.24,47.72,63.61
2021-11-19,160.55,183.8285,45.4,111.91,148.9265,408.69,162.89,160.92,55.13,343.11,32.985,50.8,146.82,379.02,440.0,50.86,47.4633,60.67
2021-11-22,161.02,178.6285,46.28,113.91,146.302,408.79,159.7,164.35,55.47,339.83,31.956,51.2,147.8,385.6233,437.54,51.54,48.26,61.51
2021-11-23,161.41,179.002,47.5,116.3,145.782,408.37,160.69,168.28,55.88,337.68,31.746,51.08,149.44,369.6767,447.13,51.75,48.6033,63.13
2021-11-24,161.94,179.0205,47.63,117.19,146.12,412.11,160.24,166.96,55.43,337.91,32.674,50.89,148.66,372.0,450.16,51.66,48.8467,63.48
2021-11-26,156.81,175.228,45.76,114.51,142.183,402.7,159.2,161.93,53.73,329.68,31.503,54.0,147.47,360.64,439.91,51.8,48.3,61.25
2021-11-29,160.24,178.0785,45.59,114.85,145.5305,406.82,159.75,161.23,54.58,336.63,33.376,52.4,149.02,378.9967,452.0,51.66,47.5433,61.59
2021-11-30,165.3,175.3535,44.47,112.87,141.8975,400.61,155.93,158.83,52.45,330.59,32.676,53.73,144.58,381.5867,444.22,50.27,46.8767,59.84
2021-12-01,164.77,172.186,43.84,112.1,141.0515,400.42,158.08,157.89,52.3,330.08,31.435,54.68,146.4,365.0,444.34,49.77,45.7133,59.79
2021-12-02,163.76,171.868,44.89,115.14,142.966,407.77,157.09,161.21,53.07,329.49,32.126,53.04,147.26,361.5333,446.02,50.73,45.1567,61.28
2021-12-03,161.84,169.4895,43.87,114.41,142.0015,407.81,159.38,158.29,53.54,323.01,30.693,54.27,149.88,338.3233,449.32,51.42,45.8367,60.89
2021-12-06,165.32,171.3685,44.15,116.2,143.155,415.7,162.94,160.16,54.91,326.19,30.037,51.48,152.15,336.3367,460.11,51.07,46.3333,61.58
2021-12-07,171.18,176.1645,44.71,117.92,147.2695,416.18,163.36,162.57,55.21,334.92,32.427,51.72,151.75,350.5833,464.73,50.79,46.1833,62.27
2021-12-08,175.08,176.158,44.16,118.45,148.1865,411.25,164.34,160.71,55.0,334.97,31.826,51.4,152.43,356.32,468.86,50.49,45.7167,62.45
2021-12-09,174.56,174.171,44.49,118.14,147.6385,411.34,165.9,160.46,54.86,333.1,30.49,52.08,153.32,334.6,473.32,50.16,46.1667,62.61
2021-12-10,179.45,172.212,44.52,118.34,148.0015,415.4,165.49,159.82,56.28,342.54,30.198,52.78,155.46,339.01,478.23,50.19,47.01,63.01
2021-12-13,175.74,169.5675,43.58,115.88,145.8265,405.24,168.45,157.92,57.76,339.4,28.161,55.2,157.67,322.1367,478.14,50.28,47.8567,61.63
2021-12-14,174.33,169.0915,44.13,116.22,143.907,402.2,170.29,159.13,57.8,328.34,28.337,55.54,158.25,319.5033,479.46,50.65,48.3133,61.54
2021-12-15,179.3,173.315,43.94,115.56,146.441,407.81,171.14,157.94,58.06,334.65,30.459,58.8,158.86,325.33,494.38,50.55,48.59,61.27
2021-12-16,172.26,168.871,45.0,116.64,144.445,399.53,173.01,160.41,58.65,324.9,28.387,61.25,161.11,308.9733,492.86,52.75,47.78,61.37
2021-12-17,171.14,170.0175,43.88,113.6,141.725,387.98,168.23,156.76,57.73,323.8,27.801,59.48,157.46,310.8567,487.12,53.17,46.25,60.03
2021-12-20,169.75,167.079,43.16,113.65,141.607,389.4,167.75,153.94,57.54,319.91,27.719,61.02,157.86,299.98,483.73,53.09,46.4,59.16
2021-12-21,172.99,170.417,44.19,115.47,143.4725,390.47,167.21,156.09,57.77,327.29,29.075,58.95,157.76,312.8433,487.21,52.78,46.54,60.5
2021-12-22,175.64,171.037,44.28,116.13,146.415,395.64,167.93,156.7,58.18,333.2,29.4,59.55,159.32,336.29,494.13,52.77,46.6,60.99
2021-12-23,176.28,171.0685,44.42,116.41,146.9165,397.07,168.25,157.26,58.22,334.69,29.64,58.71,160.1,355.6667,495.38,52.68,46.4967,61.02
2021-12-27,180.33,169.6695,44.64,118.79,147.9065,404.09,169.67,158.16,58.65,342.45,30.945,59.2,161.97,364.6467,499.5,52.68,46.92,61.89
2021-12-28,179.29,170.661,44.7,118.56,146.687,406.22,170.35,158.64,58.88,341.25,30.322,58.01,162.84,362.8233,502.94,52.72,47.5933,61.69
2021-12-29,179.38,169.201,44.63,117.95,146.655,410.84,171.55,158.56,58.95,341.95,30.001,57.58,164.19,362.0633,505.58,52.36,47.57,61.15
2021-12-30,178.2,168.6445,44.53,117.43,146.2005,409.94,172.31,158.48,58.78,339.32,29.586,58.4,162.77,356.78,504.43,52.25,47.7233,60.79
2021-12-31,177.57,166.717,44.49,117.35,144.852,415.01,171.07,158.35,59.21,336.32,29.411,59.05,163.58,352.26,502.14,51.96,48.23,61.19
2022-01-03,182.01,170.4045,46.18,119.26,144.9915,408.64,171.54,161.7,59.3,334.75,30.121,56.65,162.9,399.9267,502.28,52.44,48.2167,63.54
2022-01-04,179.7,167.522,47.99,121.43,144.3995,412.84,171.08,167.83,60.29,329.01,29.29,54.53,163.47,383.1967,490.9,53.47,47.3333,65.93
2022-01-05,174.92,164.357,47.18,122.22,137.775,407.24,172.22,163.78,60.79,316.38,27.604,55.63,164.21,362.7067,489.69,54.02,47.9733,66.75
2022-01-06,172.0,163.254,48.13,123.26,137.7475,405.76,171.63,165.52,60.47,313.88,28.178,54.84,162.83,354.9,469.65,53.76,47.84,68.32
2022-01-07,172.17,162.554,49.18,125.03,137.017,393.61,173.95,167.16,60.33,314.04,27.247,55.72,162.74,342.32,458.6,54.24,48.2967,68.88
2022-01-10,172.19,161.486,48.93,125.11,138.6695,387.46,173.09,167.32,60.43,314.27,27.4,56.24,160.52,352.7067,465.0,53.87,48.2033,68.47
2022-01-11,175.08,165.362,49.21,127.97,139.736,386.67,171.25,167.49,60.45,314.98,27.817,56.69,158.66,354.8,469.0,53.59,48.0667,71.35
2022-01-12,175.53,165.207,48.86,127.33,141.4305,389.4,169.79,168.44,60.54,318.27,27.999,56.65,159.01,368.74,473.72,53.45,47.8133,71.14
2022-01-13,172.19,161.214,48.76,126.8,138.587,386.98,168.76,168.23,60.9,304.8,26.575,55.54,158.29,343.8533,467.43,53.52,48.49,70.63
2022-01-14,173.07,162.138,47.91,128.96,139.4805,372.0,167.84,157.89,61.39,310.2,26.942,54.95,159.81,349.87,468.69,53.28,48.3533,71.87
2022-01-18,169.8,158.9175,46.26,129.38,135.998,366.72,167.1,151.27,60.9,302.65,25.903,54.11,156.73,343.5033,460.99,53.43,47.5067,73.08
2022-01-19,166.23,156.299,46.44,128.91,135.1165,359.69,166.58,148.93,61.0,303.33,25.067,53.54,162.0,331.8833,462.52,53.5,47.98,73.11
2022-01-20,164.51,151.6675,45.75,128.45,133.3075,349.58,165.25,147.66,60.75,301.6,24.15,54.05,162.0,332.09,463.0,53.4,47.0733,73.27
2022-01-21,162.41,142.643,44.92,126.91,130.3515,349.1,164.87,145.08,60.45,296.03,23.374,52.79,162.62,314.6333,461.17,53.16,46.73,72.17
2022-01-24,161.62,144.544,44.55,127.18,130.804,363.81,162.97,144.95,59.96,296.37,23.372,51.54,161.3,310.0,462.27,52.96,46.7333,72.79
2022-01-25,159.78,139.986,45.43,132.59,126.935,358.98,167.63,146.53,59.82,288.49,22.324,52.54,159.54,306.1333,456.84,52.9,45.7167,74.93
2022-01-26,159.69,138.8725,45.9,132.69,129.233,357.28,168.38,147.92,59.6,296.71,22.772,53.01,158.15,312.47,458.43,51.02,45.25,74.17
2022-01-27,159.22,139.6375,45.47,135.37,129.005,356.43,170.59,145.31,59.65,299.84,21.944,53.37,159.13,276.3667,461.6,51.19,45.28,75.12
2022-01-28,170.33,143.978,45.87,130.61,133.351,366.54,171.79,146.61,60.84,308.26,22.84,54.33,160.5,282.1167,466.06,52.9,45.84,75.28
2022-01-31,174.78,149.5735,46.14,131.33,135.3035,366.98,172.29,148.6,61.01,310.98,24.486,52.69,160.45,312.24,472.57,53.23,46.6033,75.96
2022-02-01,174.61,151.1935,46.94,134.79,137.644,368.7,170.88,151.15,60.56,308.76,24.638,53.07,159.74,310.4167,468.41,53.2,46.97,80.83
2022-02-02,175.84,150.6125,46.89,135.41,148.0,373.73,172.77,149.94,61.18,313.46,25.242,53.86,162.6,301.8867,479.78,53.8,46.95,80.62
2022-02-03,172.9,138.8455,46.43,134.2,143.09,364.81,172.76,148.7,61.61,301.25,23.948,53.38,164.14,297.0467,488.77,53.79,46.9967,79.68
2022-02-04,172.39,157.6395,48.28,135.88,143.293,359.67,171.63,152.56,60.96,305.94,24.319,53.0,161.53,307.7733,483.17,53.31,46.4433,81.41
2022-02-07,171.66,157.9355,48.51,138.55,139.201,357.35,171.06,153.07,61.6,300.95,24.728,53.21,160.32,302.4467,483.7,53.0,45.9867,82.39
2022-02-08,174.83,161.4135,49.38,136.44,139.399,361.44,171.51,155.95,62.0,304.56,25.108,51.7,159.96,307.3333,493.41,52.82,45.9967,80.26
2022-02-09,176.28,161.1895,49.28,137.79,141.592,364.37,171.49,156.6,61.04,311.21,26.705,51.47,159.6,310.6667,498.1,53.5,45.8967,79.0
2022-02-10,172.12,159.0035,49.05,136.04,138.62,355.09,169.42,155.95,61.38,302.38,25.824,50.6,157.17,301.5167,486.72,53.04,45.36,78.24
2022-02-11,168.64,153.2935,47.92,138.81,134.2825,350.29,167.71,153.92,60.29,295.04,23.949,50.78,156.29,286.6667,478.13,53.32,45.11,80.21
2022-02-14,168.88,155.167,47.42,136.67,135.526,351.56,165.6,152.49,60.68,295.0,24.267,49.8,156.74,291.92,474.4,53.27,44.65,78.98
2022-02-15,172.79,156.5105,47.79,134.26,136.6085,353.26,167.31,154.72,60.91,300.47,26.495,49.79,156.82,307.4767,478.23,53.36,44.79,77.99
2022-02-16,172.55,158.1005,47.68,134.3,137.738,350.09,167.21,155.0,60.9,299.5,26.511,49.68,158.01,307.7967,480.05,53.4,44.51,78.35
2022-02-17,168.88,154.6525,46.07,133.61,132.539,347.94,166.19,151.43,62.12,290.73,24.507,48.9,159.82,292.1167,470.34,53.58,46.2933,78.23
2022-02-18,167.3,152.6015,45.96,133.42,130.403,346.87,163.36,152.14,62.54,287.93,23.642,48.53,159.9,285.66,467.81,53.83,45.9967,77.36
2022-02-22,164.32,150.1975,45.56,132.4,129.8135,316.17,161.14,151.87,62.28,287.72,23.39,47.53,157.93,273.8433,462.51,53.9,45.4833,76.46
2022-02-23,160.07,144.827,44.78,135.55,127.588,308.45,161.22,148.69,61.59,280.27,22.387,46.87,155.96,254.68,459.62,53.41,45.0167,76.77
2022-02-24,162.74,151.358,43.6,134.85,132.691,313.24,158.14,144.55,60.51,294.59,23.748,45.96,151.76,266.9233,455.89,52.59,44.8433,75.8
2022-02-25,164.85,153.7885,45.02,140.38,134.4595,316.65,166.0,147.97,62.85,297.31,24.157,47.72,158.24,269.9567,475.75,54.12,45.46,77.84
2022-02-28,165.12,153.563,44.2,144.0,135.057,315.83,164.57,141.8,62.24,298.79,24.385,46.94,155.89,290.1433,475.87,53.67,45.0533,78.42
2022-03-01,163.2,151.142,42.47,149.72,134.0615,320.25,164.0,136.45,61.97,294.95,23.477,45.75,153.31,288.1233,476.25,53.61,45.33,79.17
2022-03-02,166.56,152.0525,43.16,154.14,134.5715,327.37,166.04,139.28,62.43,300.19,24.22,47.7,153.79,293.2967,485.38,54.14,45.3867,80.53
2022-03-03,166.23,147.8985,42.49,156.22,133.8995,324.36,168.48,138.29,62.47,295.92,23.714,47.83,154.36,279.7633,486.59,54.66,46.43,81.04
2022-03-04,163.17,145.641,40.95,158.65,131.9065,324.26,169.48,134.4,62.57,289.86,22.936,48.65,155.14,279.43,498.65,55.11,47.6067,84.09
2022-03-07,159.3,137.453,38.34,162.04,126.3785,322.77,172.21,129.21,61.08,278.91,21.352,47.98,152.84,268.1933,486.87,54.68,47.2233,87.12
2022-03-08,157.44,136.0145,38.59,170.53,127.1045,316.74,168.72,128.3,58.66,275.85,21.514,47.44,146.79,274.8,473.46,53.25,46.2467,87.78
2022-03-09,162.95,139.279,41.04,166.27,133.42,317.2,169.36,133.44,58.96,288.5,23.014,48.75,148.77,286.3233,485.57,53.08,46.4867,82.79
2022-03-10,158.52,146.8175,40.67,170.82,132.4295,317.94,169.66,131.86,57.88,285.59,22.658,49.2,144.94,279.4333,491.44,53.23,47.5433,85.36
2022-03-11,154.73,145.5245,40.33,170.9,129.8705,316.79,169.35,128.89,57.92,280.07,22.1,50.27,143.22,265.1167,482.87,53.04,47.3567,84.92
2022-03-14,150.62,141.853,41.2,166.72,125.951,318.36,171.69,130.17,58.54,276.44,21.33,52.25,145.05,255.4567,487.92,52.5,48.0167,81.88
2022-03-15,155.09,147.3665,41.5,158.28,129.198,328.54,176.14,132.48,59.62,287.15,22.973,52.21,150.27,267.2967,497.91,52.76,48.5933,77.22
2022-03-16,159.59,153.104,42.8,157.71,133.2805,330.91,174.52,138.4,59.46,294.39,24.496,52.92,149.76,280.0767,498.26,52.49,48.45,76.93
2022-03-17,160.62,157.239,43.03,160.44,133.839,336.36,176.8,140.15,60.09,295.22,24.766,54.24,150.23,290.5333,507.02,52.36,48.3367,78.98
2022-03-18,163.98,161.2505,42.9,161.73,136.1255,340.74,174.84,140.1,60.1,300.43,26.453,54.51,150.15,301.7967,506.12,50.8,48.48,78.67
2022-03-21,165.38,161.4915,42.84,164.64,136.1015,329.37,175.83,139.65,60.58,299.16,26.734,54.19,150.72,307.0533,507.66,51.1,48.0767,82.2
2022-03-22,168.82,164.889,44.18,164.09,139.868,329.73,175.0,142.62,60.8,304.06,26.524,53.04,151.88,331.3267,505.32,51.0,47.9333,81.84
2022-03-23,170.21,163.408,43.09,165.86,138.2755,317.05,174.34,139.78,60.4,299.49,25.634,52.19,150.82,333.0367,503.23,50.97,47.3167,83.13
2022-03-24,174.07,163.6495,43.07,166.3,141.572,315.78,175.24,140.69,60.98,304.1,28.15,52.59,151.08,337.9733,513.46,51.0,47.61,83.38
2022-03-25,174.72,164.7735,43.73,169.31,141.673,310.68,176.92,141.92,61.53,303.68,27.692,52.78,152.83,336.88,513.03,51.28,47.8167,85.2
2022-03-28,175.6,168.9905,43.55,166.35,141.4555,314.28,177.83,140.87,61.92,310.7,28.219,53.28,153.88,363.9467,513.2,51.17,48.6667,82.81
2022-03-29,178.96,169.315,43.44,164.32,142.5055,317.71,177.74,141.18,62.16,315.41,28.656,52.74,155.46,366.5233,510.73,51.25,49.0767,82.37
2022-03-30,177.77,166.301,43.0,165.48,141.9385,308.46,179.59,140.54,62.21,313.86,27.69,52.44,154.39,364.6633,520.82,51.61,49.9567,83.78
2022-03-31,174.61,162.9975,41.22,162.83,139.0675,299.33,177.23,136.32,62.0,308.31,27.286,51.77,152.8,359.2,509.97,50.94,49.64,82.59
