date,open,high,low,close,volume,ticker,price,eps,pe_ratio,net_income,total_assets,shareholders_equity,total_debt,roe,roa,debt_to_equity,market_cap,shares_outstanding,is_eps_missing,is_eps_stale,is_pe_ratio_missing,is_pe_ratio_stale,is_net_income_missing,is_net_income_stale,is_total_assets_missing,is_total_assets_stale,is_shareholders_equity_missing,is_shareholders_equity_stale,is_total_debt_missing,is_total_debt_stale,is_roe_missing,is_roe_stale,is_roa_missing,is_roa_stale,is_debt_to_equity_missing,is_debt_to_equity_stale,is_market_cap_missing,is_market_cap_stale,is_shares_outstanding_missing,is_shares_outstanding_stale
2025-06-18,,277.72,269.72,273.96,9586440.0,JPM,273.96,2.14,128.01869158878503,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-20,,277.3,273.8119,275.0,13969674.0,JPM,275.0,2.14,128.50467289719626,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-23,,278.55,272.1128,278.27,8094559.0,JPM,278.27,2.14,130.0327102803738,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-24,,282.715,279.51,281.26,9267941.0,JPM,281.26,2.14,131.42990654205607,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-25,,284.28,280.91,284.06,6826901.0,JPM,284.06,2.14,132.73831775700933,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-26,,289.41,284.47,288.75,8942062.0,JPM,288.75,2.14,134.92990654205607,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-27,,288.6962,285.04,287.11,17868633.0,JPM,287.11,2.14,134.16355140186917,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-06-30,,292.65,288.92,289.91,12689156.0,JPM,289.91,2.14,135.47196261682242,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-07-01,,291.13,286.59,290.41,9338260.0,JPM,290.41,2.14,135.70560747663552,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-07-02,,292.822,289.7,292.0,8158692.0,JPM,292.0,2.14,136.4485981308411,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-07-03,,296.4,291.21,296.0,6541627.0,JPM,296.0,2.14,138.3177570093458,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-07-07,,296.04,290.08,291.97,8825732.0,JPM,291.97,2.14,136.43457943925233,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-07-08,,289.7,280.31,282.78,15440588.0,JPM,282.78,2.14,132.14018691588782,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-07-09,,287.195,283.01,283.4,3763062.0,JPM,283.4,2.14,132.42990654205605,7067000000.0,255121000000.0,84494000000.0,39579000000.0,0.0836390749639027,0.0277005812927983,0.4684237934054489,357666926829.2683,3152506596.3060684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-01-02,,59.88,58.67,59.82,16322593.0,KO,59.82,0.71,84.25352112676057,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,,60.2,59.76,59.96,14830634.0,KO,59.96,0.71,84.45070422535211,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-04,,60.26,59.66,59.76,12912926.0,KO,59.76,0.71,84.16901408450704,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,,59.95,59.0921,59.67,10385798.0,KO,59.67,0.71,84.04225352112677,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,,60.18,59.42,60.11,11554634.0,KO,60.11,0.71,84.66197183098592,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-09,,60.135,59.62,60.0,10493653.0,KO,60.0,0.71,84.50704225352113,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,,60.41,59.98,60.2,12257983.0,KO,60.2,0.71,84.7887323943662,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,,60.26,59.69,59.81,13754232.0,KO,59.81,0.71,84.23943661971832,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,,60.46,59.87,60.39,13218008.0,KO,60.39,0.71,85.05633802816902,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,,60.43,59.85,59.99,11826910.0,KO,59.99,0.71,84.49295774647888,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,,60.21,59.82,59.99,8982132.0,KO,59.99,0.71,84.49295774647888,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,,60.23,59.525,60.16,10397682.0,KO,60.16,0.71,84.73239436619718,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,,60.28,59.64,59.83,14392600.0,KO,59.83,0.71,84.26760563380282,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,,60.065,59.44,59.57,14314265.0,KO,59.57,0.71,83.90140845070422,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,,60.0,59.46,59.85,14481643.0,KO,59.85,0.71,84.29577464788733,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,,59.81,58.89,58.91,16370484.0,KO,58.91,0.71,82.97183098591549,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,,59.17,58.66,59.16,14899712.0,KO,59.16,0.71,83.32394366197182,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,,59.49,59.125,59.37,13025072.0,KO,59.37,0.71,83.61971830985915,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,,59.79,59.17,59.73,14547070.0,KO,59.73,0.71,84.12676056338029,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,,60.02,59.445,59.9,22061536.0,KO,59.9,0.71,84.36619718309859,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,,60.45,59.29,59.49,22836998.0,KO,59.49,0.71,83.7887323943662,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,,61.005,59.36,60.98,15870884.0,KO,60.98,0.71,85.88732394366197,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,,60.87,60.23,60.54,17269006.0,KO,60.54,0.71,85.26760563380282,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,,60.38,59.88,60.04,12759569.0,KO,60.04,0.71,84.56338028169014,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06,,60.05,59.68,59.94,12777150.0,KO,59.94,0.71,84.4225352112676,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,,60.21,59.94,59.99,10259892.0,KO,59.99,0.71,84.49295774647888,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,,59.97,59.41,59.83,12874761.0,KO,59.83,0.71,84.26760563380282,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,,59.58,59.03,59.56,15235251.0,KO,59.56,0.71,83.88732394366198,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,,59.76,58.96,59.7,13516782.0,KO,59.7,0.71,84.08450704225353,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13,,60.655,58.79,59.35,24195706.0,KO,59.35,0.71,83.59154929577466,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14,,59.59,59.035,59.29,15872453.0,KO,59.29,0.71,83.50704225352113,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,,59.59,59.13,59.4,13695848.0,KO,59.4,0.71,83.66197183098592,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,,59.62,58.955,59.39,13947057.0,KO,59.39,0.71,83.64788732394366,3083000000.0,97578000000.0,26325000000.0,36256000000.0,0.1171130104463437,0.0315952366312078,1.3772459639126309,241602985915.4929,4342253521.1267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,,60.84,59.51,60.7,18339324.0,KO,60.7,2.48,24.475806451612904,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,,61.28,60.83,61.24,14378264.0,KO,61.24,2.48,24.693548387096776,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,,61.25,60.5,61.15,12982799.0,KO,61.15,2.48,24.657258064516128,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,,61.62,61.0,61.2,13544914.0,KO,61.2,2.48,24.67741935483871,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,,61.27,60.66,60.71,10336096.0,KO,60.71,2.48,24.47983870967742,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,,60.78,60.12,60.34,9931088.0,KO,60.34,2.48,24.330645161290324,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-28,,60.49,60.06,60.4,7726536.0,KO,60.4,2.48,24.35483870967742,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,,60.64,59.9,60.02,18152651.0,KO,60.02,2.48,24.201612903225808,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,,59.9,59.34,59.53,10927564.0,KO,59.53,2.48,24.00403225806452,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,,59.95,59.22,59.81,10150243.0,KO,59.81,2.48,24.116935483870968,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-05,,60.11,59.42,59.52,12309959.0,KO,59.52,2.48,24.0,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-06,,59.995,59.38,59.55,12378815.0,KO,59.55,2.48,24.012096774193548,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,,59.77,59.24,59.44,13686859.0,KO,59.44,2.48,23.967741935483872,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,,59.79,58.97,59.52,13239013.0,KO,59.52,2.48,24.0,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,,60.29,59.575,60.24,14114260.0,KO,60.24,2.48,24.290322580645164,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-12,,60.75,60.21,60.5,12684645.0,KO,60.5,2.48,24.39516129032258,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-13,,61.21,60.8001,61.12,13909460.0,KO,61.12,2.48,24.64516129032258,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,,60.8,60.4,60.5,13996609.0,KO,60.5,2.48,24.39516129032258,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,,60.45,59.64,59.88,36849930.0,KO,59.88,2.48,24.145161290322584,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-18,,60.4,59.801,60.13,15856686.0,KO,60.13,2.48,24.245967741935484,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-19,,60.35,60.06,60.23,15030627.0,KO,60.23,2.48,24.286290322580644,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-20,,60.81,60.155,60.75,15258764.0,KO,60.75,2.48,24.495967741935484,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-21,,60.99,60.32,60.47,13067077.0,KO,60.47,2.48,24.383064516129032,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-22,,60.79,60.43,60.49,11502843.0,KO,60.49,2.48,24.391129032258064,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-25,,60.71,60.12,60.4,13144651.0,KO,60.4,2.48,24.35483870967742,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26,,60.71,60.38,60.54,13277388.0,KO,60.54,2.48,24.411290322580644,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27,,61.43,60.7,61.03,12551216.0,KO,61.03,2.48,24.608870967741936,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28,,61.26,60.995,61.18,13683528.0,KO,61.18,2.48,24.66935483870968,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-01,,61.3,60.63,60.68,11668686.0,KO,60.68,2.48,24.467741935483872,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-02,,60.73,60.11,60.15,13017260.0,KO,60.15,2.48,24.25403225806452,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-03,,60.39,59.78,59.83,13672922.0,KO,59.83,2.48,24.125,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-04,,60.15,59.17,59.3,14320686.0,KO,59.3,2.48,23.911290322580644,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-05,,59.68,58.9101,59.51,10157760.0,KO,59.51,2.48,23.995967741935484,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,,59.47,59.07,59.27,10279735.0,KO,59.27,2.48,23.8991935483871,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,,59.74,59.13,59.72,10792141.0,KO,59.72,2.48,24.080645161290324,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,,59.39,58.69,58.92,11861881.0,KO,58.92,2.48,23.758064516129032,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,,59.37,58.785,59.05,11109007.0,KO,59.05,2.48,23.81048387096774,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,,59.01,58.13,58.28,12250949.0,KO,58.28,2.48,23.5,10703000000.0,97703000000.0,25941000000.0,37507000000.0,0.4125901083227323,0.109546278005793,1.445857908330442,261964556451.61288,4315725806.451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
