date,open,high,low,close,volume,ticker
2021-12-08,,32.29,31.421,31.826,475386450.0,NVDA
2021-12-08,,53.08,51.03,51.4,37429199.0,PFE
2021-12-08,,152.66,150.28,152.43,8329342.0,PG
2021-12-08,,357.46,344.3334,356.32,41906370.0,TSLA
2021-12-08,,470.17,462.49,468.86,3228297.0,UNH
2021-12-08,,50.85,50.15,50.49,20452740.0,VZ
2021-12-08,,46.1667,45.3367,45.7167,34496262.0,WMT
2021-12-08,,63.19,62.34,62.45,18214420.0,XOM
2021-12-09,,176.75,173.92,174.56,108923738.0,AAPL
2021-12-09,,176.9695,174.1395,174.171,46061820.0,AMZN
2021-12-09,,44.73,43.645,44.49,37316660.0,BAC
2021-12-09,,118.6,117.58,118.14,8334720.0,CVX
2021-12-09,,149.1,147.115,147.6385,23269720.0,GOOGL
2021-12-09,,415.25,408.285,411.34,3822865.0,HD
2021-12-09,,165.98,163.49,165.9,8574177.0,JNJ
2021-12-09,,160.93,158.65,160.46,11139642.0,JPM
2021-12-09,,55.13,54.585,54.86,13846415.0,KO
2021-12-09,,16.15,15.5387,15.58,2600902.0,META
2021-12-09,,336.489,332.12,333.1,22214157.0,MSFT
2021-12-09,,32.205,30.428,30.49,488507160.0,NVDA
2021-12-09,,52.845,51.51,52.08,38325661.0,PFE
2021-12-09,,154.19,151.6,153.32,8334318.0,PG
2021-12-09,,354.1633,334.12,334.6,59438496.0,TSLA
2021-12-09,,474.48,467.36,473.32,2977510.0,UNH
2021-12-09,,50.4,49.865,50.16,23628307.0,VZ
2021-12-09,,46.19,45.2367,46.1667,32351706.0,WMT
2021-12-09,,62.7684,61.81,62.61,16910332.0,XOM
2021-12-10,,179.63,174.69,179.45,115402731.0,AAPL
2021-12-10,,175.927,170.5,172.212,60568120.0,AMZN
2021-12-10,,44.83,44.07,44.52,37700187.0,BAC
2021-12-10,,119.2,116.87,118.34,9090712.0,CVX
2021-12-10,,148.9775,146.7037,148.0015,24462760.0,GOOGL
2021-12-10,,415.61,410.255,415.4,2625183.0,HD
2021-12-10,,166.69,164.65,165.49,6572247.0,JNJ
2021-12-10,,161.702,159.13,159.82,10405374.0,JPM
2021-12-10,,56.32,55.07,56.28,23153567.0,KO
2021-12-10,,15.83,15.39,15.52,1848318.0,META
2021-12-10,,343.0,334.79,342.54,38095694.0,MSFT
2021-12-10,,31.305,29.861,30.198,488825090.0,NVDA
2021-12-10,,52.85,51.11,52.78,26079361.0,PFE
2021-12-10,,155.8,153.43,155.46,7172321.0,PG
2021-12-10,,340.3266,327.51,339.01,59664366.0,TSLA
2021-12-10,,478.48,471.01,478.23,2572300.0,UNH
2021-12-10,,50.33,49.99,50.19,18498734.0,VZ
2021-12-10,,47.1,45.8567,47.01,38575623.0,WMT
2021-12-10,,63.35,62.225,63.01,17942383.0,XOM
2021-12-13,,182.13,175.53,175.74,153237019.0,AAPL
2021-12-13,,172.1,169.13,169.5675,50127500.0,AMZN
2021-12-13,,44.4,43.39,43.58,38653895.0,BAC
2021-12-13,,117.85,115.61,115.88,8533029.0,CVX
2021-12-13,,147.97,145.5175,145.8265,27069400.0,GOOGL
2021-12-13,,416.5,404.51,405.24,3766397.0,HD
2021-12-13,,169.195,163.8,168.45,11142277.0,JNJ
2021-12-13,,159.79,157.2846,157.92,12068987.0,JPM
2021-12-13,,57.93,56.955,57.76,31362827.0,KO
2021-12-13,,15.55,15.13,15.24,2178533.0,META
2021-12-13,,343.79,339.08,339.4,28899431.0,MSFT
2021-12-13,,30.294,28.116,28.161,598276700.0,NVDA
2021-12-13,,55.73,53.44,55.2,54923236.0,PFE
2021-12-13,,158.33,154.91,157.67,8944147.0,PG
2021-12-13,,335.0,317.14,322.1367,78595506.0,TSLA
2021-12-13,,480.2568,474.0109,478.14,2724800.0,UNH
2021-12-13,,50.539,49.685,50.28,27618838.0,VZ
2021-12-13,,47.9166,46.67,47.8567,54039363.0,WMT
2021-12-13,,62.72,61.35,61.63,17793708.0,XOM
2021-12-14,,177.74,172.21,174.33,139356181.0,AAPL
2021-12-14,,169.499,166.44,169.0915,55975280.0,AMZN
2021-12-14,,44.82,43.53,44.13,47099409.0,BAC
2021-12-14,,116.915,115.47,116.22,12245285.0,CVX
2021-12-14,,144.48,141.2148,143.907,38446240.0,GOOGL
2021-12-14,,405.68,398.08,402.2,4663013.0,HD
2021-12-14,,170.97,167.16,170.29,10482433.0,JNJ
2021-12-14,,160.89,157.3,159.13,12563560.0,JPM
2021-12-14,,58.17,57.4,57.8,24806569.0,KO
2021-12-14,,15.17,14.85,15.06,2662945.0,META
2021-12-14,,334.64,324.11,328.34,44438696.0,MSFT
2021-12-14,,28.678,27.25,28.337,667035370.0,NVDA
2021-12-14,,55.95,54.316,55.54,48685673.0,PFE
2021-12-14,,158.6284,156.66,158.25,8677544.0,PG
2021-12-14,,322.1367,310.0,319.5033,70792767.0,TSLA
2021-12-14,,483.035,477.18,479.46,3018220.0,UNH
2021-12-14,,51.145,50.18,50.65,31555919.0,VZ
2021-12-14,,48.4267,47.3834,48.3133,46721274.0,WMT
2021-12-14,,62.465,61.22,61.54,22551145.0,XOM
2021-12-15,,179.5,172.3108,179.3,131063257.0,AAPL
2021-12-15,,173.6,165.195,173.315,75794260.0,AMZN
2021-12-15,,44.45,43.62,43.94,60057119.0,BAC
2021-12-15,,116.32,113.95,115.56,11069546.0,CVX
2021-12-15,,146.721,141.6779,146.441,35830460.0,GOOGL
2021-12-15,,407.93,399.39,407.81,4421435.0,HD
2021-12-15,,171.295,169.42,171.14,8552245.0,JNJ
2021-12-15,,159.85,157.35,157.94,14014167.0,JPM
2021-12-15,,58.25,57.65,58.06,24923791.0,KO
2021-12-15,,15.28,14.615,15.28,2356281.0,META
2021-12-15,,335.19,324.5,334.65,35381122.0,MSFT
2021-12-15,,30.5,27.838,30.459,698296880.0,NVDA
2021-12-15,,58.915,55.89,58.8,75202913.0,PFE
2021-12-15,,159.64,157.64,158.86,9152566.0,PG
2021-12-15,,326.25,309.4167,325.33,72469230.0,TSLA
2021-12-15,,495.4,480.14,494.38,4188582.0,UNH
2021-12-15,,51.04,50.48,50.55,24115729.0,VZ
2021-12-15,,48.8233,47.8,48.59,33489915.0,WMT
2021-12-15,,61.5,60.01,61.27,19961861.0,XOM
2021-12-16,,181.14,170.75,172.26,150185842.0,AAPL
2021-12-16,,174.166,168.1603,168.871,60876840.0,AMZN
2021-12-16,,45.359,44.09,45.0,69487169.0,BAC
2021-12-16,,118.1899,115.92,116.64,11344669.0,CVX
2021-12-16,,147.6768,143.607,144.445,33650380.0,GOOGL
2021-12-16,,408.87,398.12,399.53,4632837.0,HD
2021-12-16,,173.51,170.84,173.01,8998581.0,JNJ
2021-12-16,,161.825,158.7,160.41,19542759.0,JPM
2021-12-16,,58.88,57.9,58.65,24696859.0,KO
2021-12-16,,15.46,14.68,14.79,2511073.0,META
2021-12-16,,336.76,323.02,324.9,35034831.0,MSFT
2021-12-16,,31.16,28.093,28.387,707365950.0,NVDA
2021-12-16,,61.43,57.75,61.25,75183644.0,PFE
2021-12-16,,161.32,158.42,161.11,10852862.0,PG
2021-12-16,,331.66,307.2833,308.9733,82771443.0,TSLA
2021-12-16,,496.96,490.11,492.86,4080828.0,UNH
2021-12-16,,52.915,50.55,52.75,40091268.0,VZ
2021-12-16,,48.842,47.63,47.78,39069480.0,WMT
2021-12-16,,62.45,61.3,61.37,21187783.0,XOM
2021-12-17,,173.47,169.69,171.14,194579041.0,AAPL
2021-12-17,,170.8985,165.6136,170.0175,85397160.0,AMZN
2021-12-17,,44.699,43.62,43.88,124712235.0,BAC
2021-12-17,,116.46,113.53,113.6,22768789.0,CVX
2021-12-17,,143.8345,141.3,141.725,50977880.0,GOOGL
2021-12-17,,397.975,387.42,387.98,11106727.0,HD
2021-12-17,,170.78,167.66,168.23,16732018.0,JNJ
2021-12-17,,159.38,155.18,156.76,28138027.0,JPM
2021-12-17,,58.92,57.7,57.73,51899377.0,KO
2021-12-17,,15.01,14.525,14.9,2285306.0,META
2021-12-17,,324.92,317.25,323.8,47883712.0,MSFT
2021-12-17,,28.922,27.76,27.801,716622390.0,NVDA
2021-12-17,,61.19,58.7,59.48,104320166.0,PFE
2021-12-17,,161.72,157.31,157.46,24329824.0,PG
2021-12-17,,320.22,303.0134,310.8567,100880262.0,TSLA
2021-12-17,,493.13,486.38,487.12,5716464.0,UNH
2021-12-17,,53.22,52.3604,53.17,54604897.0,VZ
2021-12-17,,47.9833,46.13,46.25,78711816.0,WMT
2021-12-17,,61.275,59.69,60.03,44454945.0,XOM
2021-12-20,,170.58,167.46,169.75,107499114.0,AAPL
2021-12-20,,167.8743,165.6,167.079,57372660.0,AMZN
2021-12-20,,43.36,42.7,43.16,56455215.0,BAC
2021-12-20,,113.71,110.73,113.65,13464426.0,CVX
2021-12-20,,141.7745,139.321,141.607,27192360.0,GOOGL
2021-12-20,,390.17,380.9,389.4,4269756.0,HD
2021-12-20,,168.51,166.55,167.75,7954531.0,JNJ
2021-12-20,,154.7,151.84,153.94,15147982.0,JPM
2021-12-20,,57.78,57.0,57.54,20879477.0,KO
2021-12-20,,14.735,14.5,14.65,1757551.0,META
2021-12-20,,322.8,317.57,319.91,28326532.0,MSFT
2021-12-20,,28.144,27.145,27.719,461846760.0,NVDA
2021-12-20,,61.71,59.83,61.02,54962217.0,PFE
2021-12-20,,158.46,156.568,157.86,9202608.0,PG
2021-12-20,,307.2295,297.7967,299.98,56471613.0,TSLA
2021-12-20,,485.01,475.26,483.73,3145690.0,UNH
2021-12-20,,53.34,52.685,53.09,23418013.0,VZ
2021-12-20,,46.5833,45.8667,46.4,31017876.0,WMT
2021-12-20,,59.25,57.96,59.16,21199305.0,XOM
2021-12-21,,173.2,169.12,172.99,91167005.0,AAPL
2021-12-21,,170.7165,165.6475,170.417,55955820.0,AMZN
2021-12-21,,44.48,43.54,44.19,47845606.0,BAC
2021-12-21,,116.07,114.29,115.47,11368243.0,CVX
2021-12-21,,143.869,140.5025,143.4725,28755360.0,GOOGL
2021-12-21,,393.76,383.24,390.47,3038158.0,HD
2021-12-21,,168.1,165.98,167.21,7954249.0,JNJ
2021-12-21,,157.18,155.09,156.09,11291338.0,JPM
2021-12-21,,57.965,57.53,57.77,15864885.0,KO
2021-12-21,,15.17,14.6804,15.17,1606675.0,META
2021-12-21,,327.73,319.8,327.29,24740597.0,MSFT
2021-12-21,,29.12,27.401,29.075,524384940.0,NVDA
2021-12-21,,60.04,57.16,58.95,63829877.0,PFE
2021-12-21,,158.15,156.79,157.76,6946009.0,PG
2021-12-21,,313.1667,295.3733,312.8433,71517915.0,TSLA
2021-12-21,,489.0,482.195,487.21,2535993.0,UNH
2021-12-21,,53.33,52.65,52.78,23905322.0,VZ
2021-12-21,,46.62,46.0033,46.54,24620436.0,WMT
2021-12-21,,60.6808,59.72,60.5,19798891.0,XOM
2021-12-22,,175.86,172.15,175.64,92135303.0,AAPL
2021-12-22,,172.05,168.5005,171.037,55035460.0,AMZN
2021-12-22,,44.5756,43.88,44.28,35715710.0,BAC
2021-12-22,,116.68,114.41,116.13,8345209.0,CVX
2021-12-22,,146.5,143.0675,146.415,26322360.0,GOOGL
2021-12-22,,395.77,388.8567,395.64,3267847.0,HD
2021-12-22,,168.17,166.12,167.93,4178361.0,JNJ
2021-12-22,,157.055,155.24,156.7,7264589.0,JPM
2021-12-22,,58.19,57.49,58.18,12447436.0,KO
2021-12-22,,15.31,15.095,15.24,2486958.0,META
2021-12-22,,333.605,325.75,333.2,24831493.0,MSFT
2021-12-22,,29.555,28.449,29.4,395184380.0,NVDA
2021-12-22,,60.585,58.22,59.55,62594917.0,PFE
2021-12-22,,159.58,157.27,159.32,6626414.0,PG
2021-12-22,,338.5533,319.0167,336.29,93634086.0,TSLA
2021-12-22,,495.45,485.9,494.13,1687590.0,UNH
2021-12-22,,52.9,52.055,52.77,16486472.0,VZ
2021-12-22,,46.6633,46.1767,46.6,17027850.0,WMT
2021-12-22,,61.365,59.97,60.99,14058338.0,XOM
2021-12-23,,176.8499,175.27,176.28,68356567.0,AAPL
2021-12-23,,171.975,170.15,171.0685,36761340.0,AMZN
2021-12-23,,45.065,44.4,44.42,34053478.0,BAC
2021-12-23,,117.92,116.4,116.41,7416618.0,CVX
2021-12-23,,148.2435,146.452,146.9165,26383440.0,GOOGL
2021-12-23,,399.84,394.6201,397.07,2743898.0,HD
2021-12-23,,168.95,167.36,168.25,3501450.0,JNJ
2021-12-23,,159.12,157.21,157.26,8055154.0,JPM
2021-12-23,,58.61,57.94,58.22,11027341.0,KO
2021-12-23,,15.41,15.14,15.36,1889063.0,META
2021-12-23,,336.39,332.73,334.69,19617848.0,MSFT
2021-12-23,,30.059,29.431,29.64,342521740.0,NVDA
2021-12-23,,60.08,58.31,58.71,39203203.0,PFE
2021-12-23,,160.92,159.44,160.1,5640972.0,PG
2021-12-23,,357.6589,332.52,355.6667,92643945.0,TSLA
2021-12-23,,498.15,492.81,495.38,1706591.0,UNH
2021-12-23,,53.09,52.67,52.68,14921402.0,VZ
2021-12-23,,46.72,46.2833,46.4967,17592648.0,WMT
2021-12-23,,61.84,61.0,61.02,13543291.0,XOM
2021-12-27,,180.42,177.07,180.33,74901582.0,AAPL
2021-12-27,,172.943,169.2155,169.6695,58846820.0,AMZN
2021-12-27,,44.82,44.31,44.64,33888223.0,BAC
2021-12-27,,118.82,115.4101,118.79,7746498.0,CVX
2021-12-27,,148.344,147.1693,147.9065,15984460.0,GOOGL
2021-12-27,,404.45,398.21,404.09,2230555.0,HD
2021-12-27,,169.85,168.7,169.67,3705063.0,JNJ
2021-12-27,,158.2,156.34,158.16,6189234.0,JPM
2021-12-27,,58.69,58.0,58.65,9862192.0,KO
2021-12-27,,15.62,15.41,15.6,2088905.0,META
2021-12-27,,342.48,335.43,342.45,19947029.0,MSFT
2021-12-27,,31.0865,29.64,30.945,403685870.0,NVDA
2021-12-27,,59.38,58.231,59.2,27362581.0,PFE
2021-12-27,,161.99,160.61,161.97,4548828.0,PG
2021-12-27,,372.3333,356.9051,364.6467,70722480.0,TSLA
2021-12-27,,500.3,496.64,499.5,1349434.0,UNH
2021-12-27,,52.821,52.45,52.68,19710754.0,VZ
2021-12-27,,46.9567,46.5233,46.92,16053375.0,WMT
2021-12-27,,61.95,60.42,61.89,12596340.0,XOM
2021-12-28,,181.33,178.53,179.29,78894335.0,AAPL
2021-12-28,,172.1759,169.1355,170.661,54672560.0,AMZN
2021-12-28,,45.08,44.423,44.7,32499238.0,BAC
2021-12-28,,119.3401,118.035,118.56,6516975.0,CVX
2021-12-28,,148.299,146.0543,146.687,18254300.0,GOOGL
2021-12-28,,407.02,403.0,406.22,2522529.0,HD
2021-12-28,,170.64,169.59,170.35,3187062.0,JNJ
2021-12-28,,160.15,158.08,158.64,6342743.0,JPM
2021-12-28,,58.94,58.3,58.88,8982271.0,KO
2021-12-28,,15.65,15.325,15.37,2094794.0,META
2021-12-28,,343.81,340.32,341.25,15661467.0,MSFT
2021-12-28,,31.33,30.0118,30.322,418991200.0,NVDA
2021-12-28,,59.45,57.08,58.01,36901704.0,PFE
2021-12-28,,163.38,161.94,162.84,5929835.0,PG
2021-12-28,,373.0,359.4733,362.8233,60323907.0,TSLA
2021-12-28,,505.32,500.4,502.94,1495560.0,UNH
2021-12-28,,53.0915,52.61,52.72,12129051.0,VZ
2021-12-28,,47.6567,46.8667,47.5933,15789048.0,WMT
2021-12-28,,62.31,61.4,61.69,12786873.0,XOM
2021-12-29,,180.63,178.14,179.38,62348931.0,AAPL
2021-12-29,,171.212,168.6005,169.201,35754040.0,AMZN
2021-12-29,,45.12,44.6,44.63,25294895.0,BAC
2021-12-29,,118.6461,117.29,117.95,6857392.0,CVX
2021-12-29,,147.417,145.6475,146.655,17787460.0,GOOGL
2021-12-29,,412.37,406.31,410.84,2209598.0,HD
2021-12-29,,171.99,169.91,171.55,3661968.0,JNJ
2021-12-29,,159.63,158.15,158.56,6398927.0,JPM
2021-12-29,,59.095,58.66,58.95,9996046.0,KO
2021-12-29,,15.41,15.1,15.25,1754742.0,META
2021-12-29,,344.3,339.68,341.95,15041956.0,MSFT
2021-12-29,,30.548,29.366,30.001,343139280.0,NVDA
2021-12-29,,58.03,57.07,57.58,26170224.0,PFE
2021-12-29,,164.98,163.08,164.19,5346427.0,PG
2021-12-29,,368.0,354.7133,362.0633,56154045.0,TSLA
2021-12-29,,507.22,502.0,505.58,1573962.0,UNH
2021-12-29,,52.875,52.34,52.36,15109501.0,VZ
2021-12-29,,47.8433,47.44,47.57,13045260.0,WMT
2021-12-29,,61.5983,60.915,61.15,12733601.0,XOM
2021-12-30,,180.57,178.09,178.2,59773014.0,AAPL
2021-12-30,,170.888,168.524,168.6445,37583100.0,AMZN
2021-12-30,,45.095,44.48,44.53,23852174.0,BAC
2021-12-30,,118.69,117.34,117.43,6015963.0,CVX
2021-12-30,,147.3,145.9945,146.2005,15687720.0,GOOGL
2021-12-30,,413.44,408.4,409.94,1804380.0,HD
2021-12-30,,172.875,171.75,172.31,4231812.0,JNJ
2021-12-30,,160.24,158.37,158.48,6948171.0,JPM
2021-12-30,,59.23,58.76,58.78,7703896.0,KO
2021-12-30,,15.46,15.22,15.31,1481543.0,META
2021-12-30,,343.13,338.82,339.32,15994471.0,MSFT
2021-12-30,,30.457,29.54,29.586,308864220.0,NVDA
2021-12-30,,58.74,57.53,58.4,24559004.0,PFE
2021-12-30,,164.59,162.61,162.77,5911500.0,PG
2021-12-30,,365.1833,351.05,356.78,47040939.0,TSLA
2021-12-30,,509.23,503.65,504.43,1309798.0,UNH
2021-12-30,,52.57,52.08,52.25,15615508.0,VZ
2021-12-30,,47.8983,47.4933,47.7233,14948991.0,WMT
2021-12-30,,61.6,60.765,60.79,11940294.0,XOM
2021-12-31,,179.23,177.26,177.57,64062261.0,AAPL
2021-12-31,,169.35,166.5585,166.717,47830380.0,AMZN
2021-12-31,,44.72,44.28,44.49,24253944.0,BAC
2021-12-31,,118.09,117.13,117.35,5706571.0,CVX
2021-12-31,,146.6985,144.852,144.852,18135180.0,GOOGL
2021-12-31,,416.53,409.885,415.01,2386069.0,HD
2021-12-31,,172.6785,171.03,171.07,4409475.0,JNJ
2021-12-31,,159.29,157.96,158.35,5778902.0,JPM
2021-12-31,,59.35,58.695,59.21,10021251.0,KO
2021-12-31,,15.41,15.17,15.18,1367278.0,META
2021-12-31,,339.355,335.85,336.32,17995517.0,MSFT
2021-12-31,,30.03,29.3306,29.411,266529910.0,NVDA
2021-12-31,,59.8,58.44,59.05,28579620.0,PFE
2021-12-31,,163.73,162.46,163.58,5327027.0,PG
2021-12-31,,360.6666,351.53,352.26,40733625.0,TSLA
2021-12-31,,506.87,502.04,502.14,1695418.0,UNH
2021-12-31,,52.31,51.8801,51.96,15911385.0,VZ
2021-12-31,,48.3483,47.64,48.23,17947785.0,WMT
2021-12-31,,61.47,60.7,61.19,14071965.0,XOM
2022-01-03,,182.88,177.71,182.01,104677470.0,AAPL
2022-01-03,,170.7035,166.1605,170.4045,63869140.0,AMZN
2022-01-03,,46.49,44.98,46.18,58630072.0,BAC
2022-01-03,,119.69,117.29,119.26,10721647.0,CVX
2022-01-03,,145.851,143.7128,144.9915,28678940.0,GOOGL
2022-01-03,,417.8446,403.26,408.64,3721342.0,HD
2022-01-03,,171.6,169.1,171.54,6012777.0,JNJ
2022-01-03,,162.64,159.51,161.7,13128118.0,JPM
2022-01-03,,59.31,58.375,59.3,20188377.0,KO
2022-01-03,,15.36,15.04,15.25,2271695.0,META
2022-01-03,,338.0,329.78,334.75,28918012.0,MSFT
2022-01-03,,30.711,29.785,30.121,392402940.0,NVDA
2022-01-03,,58.55,56.34,56.65,57238148.0,PFE
2022-01-03,,162.94,159.88,162.9,9317892.0,PG
2022-01-03,,400.3567,378.68,399.9267,104686035.0,TSLA
2022-01-03,,502.9,493.05,502.28,3034118.0,UNH
2022-01-03,,52.56,51.98,52.44,18243160.0,VZ
2022-01-03,,48.2633,47.67,48.2167,20709786.0,WMT
2022-01-03,,63.6,61.21,63.54,24290187.0,XOM
2022-01-04,,182.94,179.12,179.7,99110438.0,AAPL
2022-01-04,,171.4,166.3495,167.522,70725160.0,AMZN
2022-01-04,,48.43,47.04,47.99,74606669.0,BAC
2022-01-04,,121.98,119.66,121.43,16413082.0,CVX
2022-01-04,,146.4849,143.7163,144.3995,28399240.0,GOOGL
2022-01-04,,413.61,408.19,412.84,3266516.0,HD
2022-01-04,,172.29,170.595,171.08,6748363.0,JNJ
2022-01-04,,168.58,164.23,167.83,20195802.0,JPM
2022-01-04,,60.535,59.59,60.29,26141584.0,KO
2022-01-04,,15.3,14.69,14.91,3030653.0,META
2022-01-04,,335.2,326.12,329.01,32670706.0,MSFT
2022-01-04,,30.468,28.349,29.29,527154400.0,NVDA
2022-01-04,,56.43,53.94,54.53,66993082.0,PFE
2022-01-04,,164.39,162.18,163.47,9253753.0,PG
2022-01-04,,402.6667,374.35,383.1967,99798258.0,TSLA
2022-01-04,,503.75,490.88,490.9,3908144.0,UNH
2022-01-04,,53.71,52.55,53.47,26376763.0,VZ
2022-01-04,,48.38,47.2533,47.3333,33930033.0,WMT
2022-01-04,,66.185,64.1,65.93,38584046.0,XOM
2022-01-05,,180.17,174.64,174.92,94535602.0,AAPL
2022-01-05,,167.1263,164.357,164.357,64302720.0,AMZN
2022-01-05,,48.37,47.16,47.18,57791631.0,BAC
2022-01-05,,123.84,122.07,122.22,15487063.0,CVX
2022-01-05,,144.4994,137.688,137.775,54618280.0,GOOGL
2022-01-05,,414.22,406.81,407.24,4443198.0,HD
2022-01-05,,173.47,171.62,172.22,7016099.0,JNJ
2022-01-05,,168.3589,163.73,163.78,17539410.0,JPM
2022-01-05,,61.195,60.05,60.79,22507262.0,KO
2022-01-05,,14.86,14.24,14.24,3229326.0,META
2022-01-05,,326.07,315.98,316.38,40054325.0,MSFT
2022-01-05,,29.416,27.533,27.604,498063880.0,NVDA
2022-01-05,,56.44,55.37,55.63,52956422.0,PFE
2022-01-05,,165.32,163.4,164.21,9320345.0,PG
2022-01-05,,390.1133,360.3367,362.7067,80119797.0,TSLA
2022-01-05,,497.0,489.69,489.69,3921068.0,UNH
2022-01-05,,54.64,53.51,54.02,28697297.0,VZ
2022-01-05,,48.65,47.58,47.9733,35417913.0,WMT
2022-01-05,,67.61,66.48,66.75,34033275.0,XOM
2022-01-06,,175.3,171.64,172.0,96882954.0,AAPL
2022-01-06,,164.8,161.9372,163.254,51957780.0,AMZN
2022-01-06,,48.1587,47.19,48.13,52040851.0,BAC
2022-01-06,,124.32,121.64,123.26,13318510.0,CVX
2022-01-06,,139.94,136.5585,137.7475,37347420.0,GOOGL
2022-01-06,,409.07,403.02,405.76,3315099.0,HD
2022-01-06,,172.5,170.8,171.63,7301633.0,JNJ
2022-01-06,,167.37,163.87,165.52,14047498.0,JPM
2022-01-06,,61.115,60.435,60.47,17902345.0,KO
2022-01-06,,14.435,13.94,14.28,2934433.0,META
2022-01-06,,318.7,311.49,313.88,39632144.0,MSFT
2022-01-06,,28.438,27.065,28.178,454186360.0,NVDA
2022-01-06,,55.63,54.49,54.84,37000389.0,PFE
2022-01-06,,165.2,162.61,162.83,7555999.0,PG
2022-01-06,,362.6667,340.1667,354.9,90324504.0,TSLA
2022-01-06,,484.135,463.12,469.65,6555181.0,UNH
2022-01-06,,54.55,53.66,53.76,21563761.0,VZ
2022-01-06,,48.2133,47.4667,47.84,21828831.0,WMT
2022-01-06,,68.48,67.07,68.32,30668514.0,XOM
2022-01-07,,174.14,171.03,172.17,86709147.0,AAPL
2022-01-07,,165.2433,162.031,162.554,46605900.0,AMZN
2022-01-07,,49.31,48.06,49.18,59082564.0,BAC
2022-01-07,,125.54,122.95,125.03,14164604.0,CVX
2022-01-07,,138.4485,135.7665,137.017,29760560.0,GOOGL
2022-01-07,,404.09,392.88,393.61,4520671.0,HD
2022-01-07,,174.3,171.13,173.95,6986006.0,JNJ
2022-01-07,,167.53,165.06,167.16,13913345.0,JPM
2022-01-07,,60.72,60.06,60.33,12307896.0,KO
2022-01-07,,14.44,14.01,14.13,1947869.0,META
2022-01-07,,316.5,310.09,314.04,32710400.0,MSFT
2022-01-07,,28.422,27.057,27.247,409938510.0,NVDA
2022-01-07,,55.77,54.63,55.72,27608373.0,PFE
2022-01-07,,163.53,161.95,162.74,6098455.0,PG
2022-01-07,,360.31,336.6667,342.32,83999748.0,TSLA
2022-01-07,,467.97,455.55,458.6,5494221.0,UNH
2022-01-07,,54.36,53.26,54.24,26512543.0,VZ
2022-01-07,,48.4533,47.6533,48.2967,19711590.0,WMT
2022-01-07,,69.18,67.98,68.88,23985401.0,XOM
2022-01-10,,172.5,168.17,172.19,106754551.0,AAPL
2022-01-10,,161.6615,156.3045,161.486,87798300.0,AMZN
2022-01-10,,50.08,48.34,48.93,66839466.0,BAC
2022-01-10,,125.69,123.86,125.11,12626136.0,CVX
2022-01-10,,138.8195,133.1645,138.6695,44408120.0,GOOGL
2022-01-10,,387.59,380.91,387.46,6439979.0,HD
2022-01-10,,173.69,172.155,173.09,7698444.0,JNJ
2022-01-10,,169.31,165.53,167.32,12922455.0,JPM
2022-01-10,,60.82,60.18,60.43,20954345.0,KO
2022-01-10,,14.13,13.571,14.13,2545030.0,META
2022-01-10,,314.72,304.69,314.27,44273717.0,MSFT
2022-01-10,,27.469,25.6438,27.4,594615600.0,NVDA
2022-01-10,,56.26,54.74,56.24,34044652.0,PFE
2022-01-10,,163.12,160.17,160.52,8054984.0,PG
2022-01-10,,353.0333,326.6667,352.7067,91814877.0,TSLA
2022-01-10,,465.86,454.44,465.0,5831782.0,UNH
2022-01-10,,54.83,53.81,53.87,24929412.0,VZ
2022-01-10,,48.53,47.7067,48.2033,22731567.0,WMT
2022-01-10,,69.17,67.95,68.47,22760316.0,XOM
2022-01-11,,175.18,170.82,175.08,76138312.0,AAPL
2022-01-11,,166.35,160.7015,165.362,62805580.0,AMZN
2022-01-11,,49.25,48.64,49.21,40454357.0,BAC
2022-01-11,,128.0,124.83,127.97,14608977.0,CVX
2022-01-11,,140.216,136.6923,139.736,28729700.0,GOOGL
2022-01-11,,391.84,384.32,386.67,4385404.0,HD
2022-01-11,,173.39,170.11,171.25,8341067.0,JNJ
2022-01-11,,168.5246,166.31,167.49,11854115.0,JPM
2022-01-11,,60.49,59.84,60.45,19369587.0,KO
2022-01-11,,14.51,14.04,14.46,1712195.0,META
2022-01-11,,316.61,309.89,314.98,29386774.0,MSFT
2022-01-11,,28.065,26.839,27.817,404089290.0,NVDA
2022-01-11,,57.43,55.81,56.69,33576632.0,PFE
2022-01-11,,160.22,156.91,158.66,11957885.0,PG
2022-01-11,,358.6167,346.2733,354.8,66045210.0,TSLA
2022-01-11,,470.445,460.67,469.0,3332814.0,UNH
2022-01-11,,54.08,53.16,53.59,18598497.0,VZ
2022-01-11,,48.2067,47.725,48.0667,21668712.0,WMT
2022-01-11,,71.4,68.58,71.35,32936140.0,XOM
2022-01-12,,177.18,174.82,175.53,74805173.0,AAPL
2022-01-12,,166.878,164.417,165.207,50024800.0,AMZN
2022-01-12,,49.38,48.68,48.86,41377986.0,BAC
2022-01-12,,128.4275,126.47,127.33,12469166.0,CVX
2022-01-12,,142.6078,140.6945,141.4305,26112040.0,GOOGL
2022-01-12,,393.45,386.38,389.4,3623271.0,HD
2022-01-12,,170.08,168.34,169.79,8116205.0,JNJ
2022-01-12,,169.59,167.18,168.44,12568011.0,JPM
2022-01-12,,60.685,60.19,60.54,15753809.0,KO
2022-01-12,,14.72,14.38,14.53,1454029.0,META
2022-01-12,,323.41,317.08,318.27,34372217.0,MSFT
2022-01-12,,28.595,27.608,27.999,383413460.0,NVDA
